id,fav_cnt,rt_cnt,text
712713900530221057,167,16,"Hlasujeme, jestli bude schůze přerušena na šest minut nebo na pět minut nebo do zveřejnění výsledků vyšetřování, čili do roku 2025."
712705675479097344,179,14,"Premiére, s námi tu sedí lhář, prosím konejte."" Několik poslanců poté raději nenápadně opustilo sál."
712671816888745984,53,6,"Ano, čeští donašeči chodí za Němci. Ale na to jsme si tady už za posledních 100 let tak nějak zvykli."
712669781464387585,0,0,"@nmBrunys Ale jo, je to citát."
712668170453127170,198,19,"Dělám si čárky, kdykoliv se ozve název Čapí hnízdo. Ani jednou, vážení přátelé."
712667615014076416,158,14,"Televize Barrandov tyranizuje svými pořady naši rodinu."" Moji taky, v tom není sám."
712664682423779328,106,3,"Teď ticho, teď mých pět minut slávy! A mých rybníků."
712664308598095872,83,7,"Nemyslel jsem, že se pan Babiš přizná, ale španělskou inkvizici bych tu nečekal."
712661451454947328,75,6,"Parchant a psychopat... nebudu říkat jméno"" Nějaké návrhy?"
712657852620488704,121,16,Takže roční výkaz Agrofertu bychom měli a teď ještě něco o tom Čapím hnízdě.
712655408905723905,166,16,Projev pana Babiše je spontánně přerušován mohutným potleskem pana Komárka.
712654280969334784,119,9,Čtvrtá námitka proti postupu předsedající Jermanové. A to prakticky jenom pozdravila.
712651819479146496,315,41,Na mimořádnou schůzi o Čapím hnízdě se přišla podívat delegace poslanců z Gruzie. Původně chtěli na Matějskou.
712608610212323329,189,12,"Domluvili jsme Orchestr Karla Vlacha, který nám před jednáním o Čapím hnízdě zahraje znělku Televarieté."
712602316340334592,74,17,"Buďme rádi, že na kandelábrech visí jenom vlajky. Mohlo to být horší."
712579736518729728,89,10,Tejc kritizuje novelu trestního řádu. Popisuje vlastní zkušenosti při předávání úplatků a podle něj se nikdy na nic nepřijde.
712554555247108096,71,9,A transparenty s Mao Ce-tungem plánujeme u OBI.
712552709640028161,127,5,Jednání Sněmovny můžeme klidně začínat o půlhodiny později. Jako vždy si pultík po začátku zabrali velitelé Úsvitů s výzvami k mobilizacím.
712537395003056128,86,19,"Při snídani tipujeme, kdo byl skutečným majitelem Čapího hnízda:"
712274260136468480,72,2,"Řešíme zasedací pořádek. Poslanci Úsvitu chtějí bručet spolu, my mezi sebou nechceme Turečka a Benda se mu směje, že to dělá zadarmo."
712265775416008705,25,4,@Madla_G @demonicuscz Teď mluví Okamura. Předchozí minuta ticha byla informačně výrazně bohatší.
712258384825860096,160,12,"Sněmovnou koluje petice požadující trest smrti pro Savčenkovou. Nikdo se k ní nehlásí, ale komunisti si pískají a prohlížejí strop."
712001987068502016,2,0,@marcelfaltys Díky.
711814218480279552,323,26,"Řešíme, kdo by měl vést středeční jednání Sněmovny o Čapím hnízdě. ANO trvá na Jermanové, my si myslíme, že Jílková by byla vhodnější."
710364088082276352,228,13,"Volal mi Vít Bárta, jestli nechci zavzpomínat na staré dobré časy. To bych raději visel na kandelábru. Bárta si to poznačil."
710065934996774912,112,17,Ovčáček už to upřesnil - po návštěvě u kancléře Mynáře opustí svůj úřad čínský prezident.
709357628049264640,156,22,"Ceduli AŤ ŽIJE ZEMAN si musím přinést vlastní, nebo ji dostanu od Mynáře?"
709298340974993408,228,10,"Děkuji všem 150.000 followers, zvláště mým příznivcům nejvěrnějším - ruským a robotickým účtům."
708274933437222912,9,0,"@TomDrahonovsky Vyptal si ji od paní Krnáčové. Myslí si, že je to na veřejné WC."
708259130876755968,319,42,"Korte narval do hlasovacího zařízení místo poslanecké kartičky Lítačku. Do systému se sice nepřihlásil, ale metro na trase A stojí."
708239917885865985,114,13,A malá změna - při Zemanově odchodu ze sálu hraje kapela Ortel fanfáry z opery Prsten Nibelungův #ZemanVeSnemovne
708236246850654208,71,8,"Registruji shon na toaletách. Buď se projev chýlí ke konci, nebo se utopil žabí muž #ZemanVeSnemovne"
708232376539856898,138,16,"Zjistili jsme, že ochranka na chodbě mlátí Laudáta. Odešli jsme ze sálu, abychom jim pomohli #ZemanVeSnemovne"
708231055917064192,139,16,"Začala krátká přestávka, během které jsou ze sálu vyváděni Zemanovi odpůrci. Jsou řazeni na chodbě hlavou ke zdi #ZemanVeSnemovne"
708228832264896513,180,23,"Zeman se přivítal s poslanci Úsvitu, kteří mu věnovali popelník s motivem hořící mešity #ZemanVeSnemovne"
708225588570497024,120,15,Na čelech poslanců se roztančily červené tečky. Galerii Sněmovny obsadili hradní snajpři. #ZemanVeSnemovne
708215648925540352,141,8,"Sněmovna očekává příjezd prezidenta. Ovčáček si nechal nastoupit všechny poslance do řady a kontroluje, jak jsou ustrojeni a oholeni."
708207585258815488,87,8,"Ve sněmovní zahradě rozkládá stan hradní protichemická jednotka a ve sprše sedí žabí muž se šnorchlem. Hádejte, kdo nás dnes navštíví."
707906478624079873,48,13,"Už vím, co Zemanovi chybí. Černý kohout a nějaké ty runy."
707898488118505472,194,16,"Z klubu TOP09 jsme exkomunikovali poslance Turečka. Odevzdal placku Karel na Hrad, služební zbraň a na hlavu si nasadil čapí hnízdo."
707874413534965760,114,20,Náročná práce redaktorů iDNES
707543154430451712,46,3,@RPelik @kalousekm Tady ji máte a už se nehádejte
707467906049777664,195,15,"Nový jednací řád Sněmovny navrhuje zkrátit vystoupení na dvě minuty i s cestou. Obávám se, že starší poslanci ze zadních lavic domluvili."
707246366628712448,132,16,"Zeman zvítězil v soutěži Kyselá žába. Očekávám přiznání, že dopoval. Netušil, že se vodka dostala na seznam zakázaných látek."
707203049354305536,157,24,KSČM právě ve Sněmovně popřála všem ženám hodně štěstí a zdraví. Kromě Savčenkové.
707200350646890497,8,1,"@jantvrdon Krajské volby se blíží, každé téma dobré."
707199523681144832,48,6,"Někdo u pultíku navrhuje zařadit na jednání bod ""povinný vojenský výcvik pro mladé bojeschopné muže"". Doufám, že není od nás."
707197709695000581,90,8,"KSČM nám zavetovala Savčenkovou a ANO nám teď vetuje jednání o Fajádovi. Předpokládám, že lidovci nám budou vetovat i občerstvení v bufetu."
707177367878430720,127,15,Všem ženám daruji k jejich svátku krátkou dovolenou. ... Líbila se vám?
705727705707319296,79,9,Už 4 poslanci zpochybnili své hlasování u návrhu možnost navýšit cenu víceprací o 50% V budově je zřejmě licitátor SKANSKY a přihazuje.
705700774366617600,316,44,"Zavadil mi vysvětluje, proč nepodpoří náš návrh odstřihnout Agrofert od veřejných peněz. Kobliha v puse mu trochu snižuje srozumitelnost."
705694353038172161,0,30,"RT @TheStudentTimes: .@schwarzenbergk: Když nemůžu v nějaké pražské kavárně zabrat, počítám v duchu Ovčáčky  https:/…"
705687233341341696,10,0,"@jantvrdon Díky za tip. Už půl hodiny vymýšlí bonmot, tak snad to bude stát za to."
705686475308974080,93,8,"Půjdu tam ještě jednou, nechal jsem na pultíku paklík tabáku."
705681345377398784,62,20,Můj rozhovor pro The Student Times na E15
705129226182254592,121,4,"Na balkóně mi nějaký divný černý kohout vybírá vajgly z plechovky. Tak nevím, jestli mi pomůže @MiroslavBobek nebo Daniel Landa."
705122136617316352,78,7,"Souhlasím, Ovčáček v televizi zásadně až po desáté."
705037372841402368,86,2,"Kolikrát jsme Laudátovi říkali, ať se u pultíku nepokouší o humor. Už se v tom plácá 10 minut a rozplakal polovinu poslanců."
705013597206941696,140,16,Tiskový mluvčí české pobočky Lukoilu mě nepřestává udivovat.
705000029161984001,104,14,"Ve Sněmovně se mydlíme kvůli přejmenování 17. listopadu. Prošel návrh KSČM ""Den prohraného boje za svobodu a demokracii"
704975409046265856,262,36,"Rozsudek online - Peroutka se musí omluvit prezidentovi za svůj nevhodně umístěný článek a navíc musí 100x napsat ""Hitler je gentleman!"
704563309354328065,315,74,Pražští zastupitelé kývli na požadavek Číny a místo tibetské vlajky vyvěsí letos vlajku Slavie.
703271648150102018,242,39,"Jak tak sleduju Zemana, Ovčáčka a Mynáře, jsem moc rád, že nejsme jaderná velmoc a nemáme červený kufřík."
703187161122807808,15,1,"Největší radost bude mít můj maďarský prastrýc, hrabě Teleke z Tölökö."
703116143037255680,29,0,"@AndrejBabis se mě ptal, jestli nám naši koaliční partneři taky někdy vrazili dýku do zad. My jsme je ani nestačili vyndávat."
702968307180244992,1,0,@babaq Airplane! ?
702962876940685313,110,15,"Tesat do kamene. Okamžitě: ""Kdo financoval Hitlera? Nejsou to náhodou ti samí lidé, co dnes sponzorují západní politiky?"" #MateSlovo"
702962087400763392,63,10,"Bašta se svým pozitronickým mozkem se právě vymknul kontrole. Doufám, že pro něj i nadále platí tři robotické zákony. #MateSlovo"
702959921407631360,143,20,Volal mi Putin. Chtěl číslo na ředitele České televize. Dal jsem mu telefon na Karla Peterku z TV Šlágr. #MateSlovo
702956439778811904,41,2,"Jaroslav Bašta - pamatuji si ho ze Zemanovy vlády, kdy bloudil po metru s kompropapíry na Luxe. Myslel jsem, že je mrtvý. #MateSlovo"
702955333174562816,91,9,"Jílková: ""Takže abychom už trošku konkrétně - Putin, agrese a tak dále."" Já ji miluju."
702952683158814726,52,8,"Pokud bádáte, proč má Mirek na klopě placku se Stropnickým, tak je to kvůli jeho oblíbenému seriálu Inženýrská odysea."
702950533942939649,88,6,"Za chvilku Máte slovo s Mirkem Kalouskem a paní Jílkovou. Obecenstvo nahnala před hodinou do nálevny, tak snad už budou v obraze."
702389593778343937,91,14,Chtěl jsem vyzkoušet novou službu ÜberMensch. Ani mi nezastavili.
702387334562648064,7,1,@FilipZajicek @Reporter_CZ @1PavelSvoboda S amforou vypadá větší.
702153199533301760,51,9,Bolek a Bureš jsou kamarádi do deště.
701490640987807745,47,2,"@AndrejBabis poskytl britským novinářům seznam lidí, kteří ho chtějí zastřelit. Předpokládám, že budu až na seznamu, kteří ho chtějí uškrtit"
701085468054659077,292,32,"Spočítal jsem si náklady na elektriku podle nových tarifů. Když prodám Orlík a Zvíkov, budeme v Krumlově svítit i napřesrok."
700418945157832704,96,6,"Takže vy jste spoluautor nových tarifů a ani jste si sem nevzal sako!"" Jílková je v kondici i bez Babiše. #mateslovo"
699855429237657600,449,89,"Co se týká Malostranského náměstí, nabízím kompromis - parkoviště nechat a zrušit Poslaneckou sněmovnu."
699481091774746624,6,0,@jan_lipold @Aktualnecz Ony i auta bez náměstí jsou smutná a nelidská.
699344837385043968,134,19,Visegradská skupina se dnes shodla na vybudování živého plotu kolem Schengenu.
698234278803591168,168,24,"Uspořádali jsme dnes ve Sněmovně sbírku na Národní muzeum. Nepřispěli jen poslanci Úsvitu, podle kterých byl Emil Holub sluníčkář."
698037222386364416,6,0,@TheSlyStallone mi nabídl roli v pokračování Postradatelných. Natáčet se v příštím volebním období.
697772390781186050,1,0,@Petr_Sadlo Omlouvám se Vám.
697680072971571200,161,27,V pátek svolána neveřejná tajná schůze Sněmovny k úniku informací. Online reportáž na @Aktualnecz od 12:00
697367360437665796,174,20,Komunisti si vzali na poslední chvíli přestávku. Na střídačce jim Filip kreslí plánek Sněmovny s postavením poslanců a Semelová je masíruje.
697360897208119296,81,6,Mám námitku proti hlasování o mé námitce k předchozí námitce. #EET
697358379564605441,42,3,"Předseda Sněmovny Hamáček povolal všechny své místopředsedy, hluk v sále stoupá a členové vlády si nasadili černé kukly #EET"
697330736756629505,61,2,"Koalice se dnes rozhodla porušit zákon během schvalování zákona o EET. Zavolali jsme policii, zatím vše rozhodně monitoruje."
696590290677846017,541,110,"Fandím taxikářům, jsou to chudáci. Potrhaná teplákovka, laciné cigarety, bříško nafouklé hlady, bez šance na lepší vzdělání."
695976626341941248,129,16,"K těm demonstracím - jak říkal děda ajťák, svět není černobílý, ani se neskládá z 256 odstínů šedi, ale má 16,7 miliónu barev."
695333622371364864,187,23,"Řešili jsme venku se Zaorálkem ten Libanon. Od té doby, co mu nad hlavou lítá ten americký dron, je nepraktické zvát si ho do bytu."
695155288597467136,120,22,Inkluze nefunguje. Ve Sněmovně ji praktikujeme už 20let a stále nic.
694857874166669312,192,20,"Volal mi Renč. Shání peníze na nový film ""Marek Dalík"". V titulní roli Suchánek, advokáta Sokola hraje Zounar, Parkanovou zase Pauhofová."
693037426286182401,60,5,Z celkem jasného jednacího řádu Sněmovny právě koalice vyrobila Voynichův rukopis.
693001520732839936,76,6,"Babiš provokuje cedulí s pivem Korteho u pultíku, Laudát spěchá na pomoc a Jermanová je nazvána kvákající předsedkyní To nevymyslím :("
692960878803689472,327,67,"Volal jsem primáři Nešporovi, co říká na Babišův nápad zlevnit pivo. Sestřička říká, že se šel ožrat."
692814470423379969,140,5,"Kdyby to uváděla Bohdalová, mohlo by se to jmenovat Televarieté. #mateslovo"
692812792131358721,117,12,"Pokud sníží daně i na guláš, komunisti budou bez voličů."
692811816146202625,43,1,"Je tam, ""Kalousek."" Budu klidně spát. #mateslovo"
692808768875159552,80,5,"Takže karusely a daně Agrofertu jsme zvládli v prvních pěti minutách, teď ještě zloděj Kalousek a můžeme jít domů #mateslovo"
692807420662407168,192,26,"Debaty ve Sněmovně sice místy připomínají ochotnické divadlo, ovšem Máte slovo s Jílkovou, to je besídka zvláštní školky."
692689641317777410,10,0,@TomDrahonovsky Snad neusnu.
692622724108283904,191,23,"Dnešní schůze Sněmovny je věnovaná mýtnému systému. Ano, mohli by ho udělat ajťáci z ministerstva, ale ti nám penzion na pobřeží nekoupí."
692608758082576384,0,16,"RT @chvojka: Nedovolil bych si ani naznacit antimultikulti, ale ""znak s hlavou Turka, do které klove krkavec""? @schwarzenbergk https://t.co…"
692363401478168576,88,7,"Pokud chceme konstruktivně kritizovat, jde k pultíku Kalousek. Pokud chceme jenom kritizovat, jde tam Laudát. No a na bláboly máme Paveru."
692278414015905792,103,8,Sněmovnu kontroluje hradní ochranka. Filip v červených trenkách má co vysvětlovat.
691989879924854784,265,72,Dostalo se ke mně
691607138775490561,229,28,"Když jsem na sjezdu ČSSD kdysi ze srandy zařval ""Lítačka!"", polovina delegátů vyskákala oknem."
690951024354443264,273,38,Jak ten čas letí. S hlavní postavou jednoho aktuálního filmu jsem přišel o panictví a Goebbels to nebyl.
690503597700861952,231,39,"Z galerie sleduje naše jednání íránská delegace. Vysvětluju jim, že tohle je demokracie. Prý to doma nechtějí."
690487849355874304,179,31,Přišla mi pozvánka na prezidentský ples. Dress code bomber.
690480324413882368,132,8,Koalice nám zkrátila délku projevu ve Sněmovně na 10 minut. To ani nestihnu přezpívat hymnu.
690137767658033152,125,29,Z poslaneckých lavic
690117773482156034,141,20,Projev @SlavekSobotka k migraci se nelíbí poslancům Úsvitu. Trvají na potápění člunů minimálně na Vltavě a více plotů na hranicích s Moravou
690072389418381312,111,11,Dnes ve Sněmovně debata o migraci. Okamura přivezl v kufru svého Astona Martina 16 uprchlíků a teď nahánějí Chovance.
689429171374653440,90,8,"Dopoledne u mně byl Tvrdík. Vysvětloval jsem mu, jak se zaregistrovat na Twitter. Tvářil se, že tomu rozumí."
689018922578882560,210,24,"Zajímavé, v metru jsem zahlédl skupinku exekutorů, jak demontují kolejnice."
688683463571062784,125,15,"Na kongresu @ODScz se kolegové předhání, kdo je na tom hůř. V záplavě ešusů a paštik vyhrál Zahradil s koblihami od Babiše. @ods"
687924391972356096,107,25,Komunistický europoslanec - to je něco jako dřív obecní idiot?
687916050189541376,45,2,Přišla mi pozvánka od Eurovie na tradiční ples. Ročník 47 vstup zdarma.
687181271387234304,150,26,Kouření zvyšuje riziko tubery
687015484483596289,61,2,Svět má Lemmyho a Davida. My máme... Aleše a Dana.
686885964493524992,135,22,"Připomněl jsem norské premiérce, že v Německu už Hitlerjugend dávno zrušili. #Barnevernet"
685402777544192000,204,25,"Pokud máte ve stodole hodně prázdné slámy, tak ji dneska zdarma mlátíme ve Sněmovně. @AndrejBabis @P_Fiala"
685060589408894976,97,11,"@rozanek Čí je to koník, dědečku? Ten je Agrofertu, Honzíku A co je ještě Agrofertu? Dědeček mlčel a vztekle si odplivnul do žlutých lánů."
685042560516141056,96,8,"Emoce už máme, bavím se královsky: ""Je jen náhoda, že se na jednom místě setkal čestný rytíř a čestný komunista."" #ransdorf"
685038862670925824,30,2,"Ransdorf se zbytečně podceňuje: ""Kdo očekává nějaké emoce a skandál, bude zklamán."""
684746555161710592,88,17,Muslimské bratrstvo odhaleno
684695610159661056,365,72,Volal mi Ransdorf z předváděčky. Potřebuje půjčit 80 tisíc na hrnce.
684674014825066496,285,39,"Volal mi Duka. Ovčáček trvá na tom, aby si na dnešní oběd se Zemanem přivedl manželku."
684630558908006400,361,53,"Souhlasil jsem se změnou zákona, která umožní paní Klausové zůstat na slovenském velvyslanectví i po smrti."
684385666210369536,370,52,Na SPZtku odmítli dát mé jméno KARELJANNEPOMUKJOSEFNORBERTBEDRICHANTONINVRATISLAVMENASKNIZEZESCHWARZENBERGU Chybí tam prý číslo.
684342199228694529,263,29,"Volal mi hacker z ČSSD a chtěl po mně heslo k twitteru. Když jsem odmítnul, aspoň mi naboural schránku. Myslím, že půjde vyklepat kladívkem."
683936198285488128,91,10,"Hurá do práce. Ráno jsem volal do poslanecké kanceláře, že nepřijdu, pak jsem se omluvil ze zahraničního výboru a teď noviny v kavárně."
683907221395259392,63,7,"Zeman v ČRo? Ještě nedávno mi lepil na rádio „Pamatuj, že poslouchání Českého rozhlasu je zakázáno a trestá se káznicí nebo i smrtí“"
683746592952836097,121,15,Přišli za mnou silničáři. Vypadali překvapeně.
683595230243872768,139,19,Přišla za mnou delegace vlekařů. Vzali sebou i své vdovy a sirotky.
682511329773666305,173,23,"Tvrdík, který dostal 300tisíc na polní kuchyni, přišel s lihovým vařičem a tvrdí, že šlo o cenu běžnou na trhu."
682505177639858176,115,5,"K Lidovému domu dorazila cisterna s majonézou. Závozníka dělá Škromach, špunt Jandák."
681915707139973121,49,2,"Langšádlová v obýváku mně už přestala vadit. Předpokládám, že jde o stockholmský syndrom."
681105462503313408,90,6,"Od neznámé ctitelky jsem dostal poukaz do bazénku zdarma, selfie v ceně."
680857707855917056,77,7,Z Hradu jsem dostal ostatkový kříž z korunovačních klenotů. Dnes si pro něj Mynář s rozpačitým úsměvem došel.
680848253433344004,159,11,"Takže, co jsem dostal - od Landy Prsten Moci. Vypadá, jako by ho našel v kindrvajíčku."
680314040191741952,227,29,"Jsem rád, když na vánoční mši přijde i muslim, jen upozorňuji - po Otčenáši se říká Amen, ne Allah Akbar a podávají se ruce, ne rozbušky."
680120592301961216,128,10,"Taky děkuju @MJureka za kapra, @PavelBelobradek za to, že mi ho stáhl, @kalousekm za to, že ho vykostil a @AndrejBabis, že ho nakonec zabil."
680117982924779520,101,1,"Přeji vám veselé Vánoce a děkuji za dárky, které jste mi po celý rok svou přízní darovali. Moc díky."
679993685824516102,52,5,Stavil se u mě kolega Kalousek. Popřál mi veselé Velikonoce a oklestil mi stromek tatarem. Pak se rozloučil a odešel do komory.
679976092883488768,260,37,Volal mi Ransdorf. Popřál mi tradiční smrt imperialistům a daroval mi kontakt na svého nigerijského strýčka.
679964832980832256,109,16,Pustil jsem si v televizi pohádky. Po prvních třech mrtvolách jsem se zase vypnul.
679952170188292096,73,8,"To je naposledy, co jsem volal Kuberovi. Zase mi típl mobil."
679939136413904897,84,4,"Ráno jsem odstrojil stromeček. Sundal jsem z něj kalhoty, košile a ponožky a dal jsem ho pěkně doprostřed, ať je na něj vidět."
679771520764362752,157,17,"Tu igelitku pod vanou jsem měl prohlídnout dřív, chlapi ve stánku mi reklamaci neuznali. Dvouletá záruka se prý na kapry nevztahuje."
679232553392320512,72,7,Druhá mimořádná schůze Sněmovny během týdne. Jednodušší bude vyhlásit stanné právo.
678871446613954560,44,4,@Milan_Chovanec Co tam budou dělat? Měřit rychlost?
677018016886956033,84,6,"Tak mě napadá, víte, že Emil Hácha je zatím jediný český prezident, který zemřel ve vězení?"
675298709802979328,284,49,"Během projevu Kalousek testuje pozornost poslanců bleskovým hlasováním. Napadení Ruska neprošlo, vyhození Okamury z okna prošlo do 2 čtení."
675276692898897920,136,12,"Poslanci netrpělivě přešlapují v uličkách. Zřejmě potřebují na záchod, ale bojí se, aby nepřišli o něco z Kalouskova tříhodinového projevu."
675260700575588352,88,8,"Kolega Kalousek už půl hodiny rekapituluje krizovou situaci ve Vrběticích. Na to, že řešíme elektronické tržby, jde o nadlidský výkon."
675250812554211328,109,11,"Koalice vytáhla usnesení z roku 1939, podle kterého může Sněmovna schválit nového protektora bez rozpravy. #Sněmovna"
675245676452782081,91,11,"Laudát už chtěl odejít, ale zahnali jsme ho zpátky k pultíku. Řeklo se tři hodiny na projev, Franto! #Sněmovna"
675239406773604352,79,3,Laudát své napomínání poslanců přerušuje občasným čtením svého projevu. #Sněmovna
675236247804248064,39,3,"Proti EET jsme nasadili Laudáta. Po půlhodině nám už začíná mluvit z cesty: ""Proto teda Václav Havel neseděl v kriminále!"" #Sněmovna"
675059847470161923,111,9,"Oslava je v plném proudu. Kalousek se snaží dovolat Babišovi z okna a Laudát něco pod stolem vysvětluje Mynářovi, který tady není."
674939844322320385,70,0,"Hodně štěstí, málo pláče, do roka dva kudrnáče! Přeji mému alter egu @schwarzenberg_k hodně důvodů k smíchu i další rok."
674923978075611138,107,11,To zas bude v álejích nablito
674917072443416577,48,8,Tak konečně můžou nafukovat létající balónky.
674880371885006848,134,20,"Nepřítomní poslanci dnes ve Sněmovně interpelovali nepřítomné ministry. Exkurzím jsme namluvili, že mají čepice neviditelnosti."
674515243297406977,71,7,"Vládní koalice se zamotala do schvalování vlastního zákona, takže musel být přivolán sněmovní psycholog. Jednání přerušeno."
674503073989955584,30,1,"@rozanek Peklo zamrzlo, kde je Bobošíková?"
674226502259593216,66,5,Vítáme nové turisty z Lovosic na prohlídce Pražského hradu. Pivo a klobásky a se budou podávat ve Španělském sálu.
673965923296870400,351,55,"V klubu KSČM jsem ze srandy pozdravil Heil Hitler. Několik pravic vyletělo vzhůru, ale žádná hrůza."
673600998670131200,159,23,"Přicházíme v míru. Chceme navázat komunikaci. Zaveďte nás ke svému veliteli."" ""Ano, velitel je už na cestě."" #Ransdorf"
673519145972080641,198,24,"V pražské kavárně už delší dobu sledujeme sílící fašizující tendence vrchního, který nám hrozí vyhozením, pokud si nic neobjednáme."
673203740355207169,178,39,"Začíná se nám to zamotávat. Vypadá to, že Ransdorf, převlečený za Bormanna, vybíral peníze, které ukradl Göring Tisovi."
673052125308538880,621,116,"Loni se mi Ransdorf pokoušel prodat Orlík. Když jsem mu řekl, že je můj, zasmál se a omluvil. Prý nevěděl, že dělám taky do kšeftu."
672531587116965888,11,1,@market_a @PavelBelobradek @Milan_Chovanec @MJureka Je to součást gigantické kouřové clony. Víc nám k tomu pan Landa neřekl.
672165798123864064,221,42,"Jenom hlupáci se obklopují chytrými lidmi."" Miloš Zeman #citaty"
671439488233709568,297,43,Volal mi Landa v kódové řeči. Anebo mi někdo přepojil fax.
670908313555615744,9,0,@TomZdechovsky Fonomén je předchůdce gramofonu?
670698744959078400,97,11,Objev roku Marek Černoch a jeho Hymna. #ceskyslavík
670690446692216833,163,14,Sedím vedle skupiny Ortel. Kluci se prý zajímají o uprchlíky. #ceskyslavík
670683314353774592,208,31,"Dostal jsem taky lístky na Zlatého slavíka, které jsem ztratil. Dovnitř mě pustili, když jsem jim namluvil, že jsem otec Karla Gotta."
670646612847280129,169,16,Dojemné. Byl jsem zvolen čestným předsedou strany. Dostal jsem zlaté hodinky a stříbrnou urnu.
670221865017823232,90,10,"10 min přestávka, domlouváme další postup. Navrhujeme číst Neználkova dobrodružství, ODS trvá na delším Neználkovi na Měsíci. #obstrukce"
670219587196178432,57,7,"Lobkowicz požaduje okamžitou opravu Karlova mostu po povodni z roku 1784, Korte zase řeší ruské nápisy na raketách přelétávající naše území."
