id,fav_cnt,rt_cnt,text
635014236603813888,0,0,"@tombarys Na webu jsme se metodiku nedočetl, jen mě je divné, že všechny moje data ukazují jiný poměr, spíše 45:55."
635000836310048768,2,1,"Tak to je zajímavá statistika  Zde má Google 71% a Seznam jen 25%. Zajímalo mě, odkud ta čísla berou."
634739145458479104,3,0,Další důkaz jak je zákon na zapomnění zcestný a ubohý  Díky za upozornění @Medvidekpu
634737228133105664,0,0,"@dakarabas Děkuji, snažím se."
634696631573725184,6,0,7 zajímavých tipů jak vylepšit vaše SEO analýzy s přínosem pro kleinta i úspěch optimalizace
634685163721650176,7,1,Broken LinkBuilding krok za krokem
634652684683976704,15,2,Opravdu hezký a propracovaný návod na tvorbu technického SEO auditu pro myslím nejen začátečníky
634625230040924161,5,2,"Google má problém s chybou v Search Console, počet indexovaných stránek u sitemap nemusí sedět"
634439377859551232,0,0,"@tombuben Je na to speciální aplikace, nebo to umí defaultní?"
634437355819155456,0,22,"RT @honzabocek: @strakovka @SlavekSobotka Smím Vás pozvat do předmětu Vizualizace dat na FF MUNI, pane premiére? Ukážeme Vám, jak to nakres…"
634401613839527936,0,0,"@MartinSimko Martine, je to IMHO zase jen hra Google (https aj.), nezaregistroval jsem prakticky jediný problém plynoucí z této informace."
634384405767675904,0,0,"@Dzanyna Bohužel, to je oblast, kterou neumím."
634381163197526016,4,1,"Pár jednoduchých, ale důležitých triků s 301 přesměrováním v Htaccess ve kterém se často chybuje"
634364280335429632,3,0,Nejzajímavější statistiky a zkušenosti pro online marketing od eConsultancy
634322246165766144,5,1,"16 chyb, kterých se můžete dopustit při linkbuildingu  Aneb přehled špatných přístupů k linkbuildingu"
634288775057833984,0,1,"Google potvrzuje, že přechod na #HTTPS by neměl způsobovat žádné problémy a celý přechod by měl trvat max. 2 týdny"
634092495685709824,4,1,4 fáze linkbuildingu
634039817727291392,0,29,"RT @CubaCubicula: Klobouk dolu před adminem @PrimaCOOL,když čtu 90% příspěvků pod daným článkem na FB @PrimaZOOM tak se mi chce zvracet htt…"
633972829013307392,1,0,"@tkapler Nemůžu zveřejnit moc, ale 40% mobil+tablet je zajímavé, ne? @janzdarsa @velvaran"
633945265465085952,3,1,"#SEO zajímavost: rel=""canonical"" v HTTP hlavičce  Asi jen pro Google, @hledani_seznam, to ignoruje Dušane @janovsky?"
633933813119381504,0,0,"@eshopkonzultant Honzo, sedí a kojí/vaří/uklízí/uspávají a v druhé ruce tablet/mobil #truestory @velvaran @janzdarsa"
633933509678211072,0,0,"@janzdarsa @velvaran Potvrzuju Honzovu verzi, je to cílovka kterou znám velmi dobře, buď smartphone nebo tablet, počítač skoro nepoužívají."
633926531732119553,8,0,Synergie obsahového marketingu a SEO = tzv. answer box v SERPu Google  Naučte se ho dokud sem nepřišel naplno.
633699914422296576,9,0,Hezká vlaštovka lokálního SEO v češtině  Děkuji a zdravím @jannachtigal!
633679909496483841,0,0,"@davidlorincz Super, díky. Ověřeno a opětovně spuštěno:-)"
633679279935590400,0,0,@Chaoticum Zvládneš do konce října?:-) cc @filippodstavec
633670173417992193,4,2,NodeXL pro Excel  To jsem si před časem uložil a asi to je to super:-) Možná ocení @Chaoticum nebo @filippodstavec :-P
633661194231001088,0,0,"@vitmichalek Jak to myslíš ""něco dít""? Je to na prosté sdílení obsahu, jen je obrandovaný. @psavec"
633639527454756864,7,1,"50 zahraničních SEO blogů ke sledování  Jdu si to pečlivě projít, jestli mi neuniká něco zajímavého."
633609852665905152,1,0,Jak hledat influencery na sociálních sítích kocitací radí @PointBlankSEO
633599716907986949,1,1,"Jsem rád, že tu amatérštinu u @WEDOS_cz někdo zdokumentoval. Zrovna před pár dny jsme na to nadával."
633599537098149888,0,17,"RT @JakubBoucek: Ukázkový příklad, jak NEDĚLAT UI pro nastavení hesla můžete vyzkoušet v nastavení e-mailů v administraci @WEDOS_cz: http:/…"
633571369750503424,0,0,"@tomasvyskocil Ha super, díky to je ono."
633560567152836608,0,0,"@tomasvyskocil Zajímavá informace u těch čísel by bylo kolik filmů je v češtině nebo s českými titulky, u Google Play je to velký rozdíl."
633549429807685633,5,0,5 uživatelských reportů na stažení do Google Analytics od @avinash Kaushika? Tady jsou:  #speed #focus #smartInsights
633541283634618368,0,0,"@davidlorincz Dáš pak vědět? Agreguju tvé články do @SEOloger, takže abych věděl, kdy tvůj kanál můžu zase zapnout."
633539100847538176,0,0,"@davidlorincz Davide, přestal ti fungovat RSS feed na"
633531318417158144,10,4,.@avinash -ův See-Think-Do-Care implementovaný do Google Analytics. Dnes v #priruckamarketera na @tyinternety
633515551466373120,1,0,@kborovicka Za jeden týden. @psavec
633368022242037760,1,0,@kborovicka Stačí ti tohle jako odpověď? @psavec
633367861826859008,1,0,Porovnejte 2 studie hodnotících faktorů Google: Search Metrics  a Moz
633337669326651392,5,1,"Takový článek se super nástroji pro obsahový marketing mě akorát vytočí, protože nemají podporu pro češtinu:-("
633322527192973312,15,3,Jeden z mála opravdu dobrých článků o analýze klíčových slov  Dobře @karolvoltemar!
633294027107004416,8,0,V Ataxu jsme této linkbuildingové metodě říkali stínování konkurence
633262159179444224,6,1,Pomocí doplňku Data Everywhere  přidáte jednoduše do Excelu data z Google Tabulek. Návod
633233090513661952,6,1,Jak přechod na verzi přívětivou pro mobily v krátkodobém měřítku nepomohlo blogu Mozu skoro v ničem:-)
633202110021136384,12,1,Jak měřit a zlepšovat #SEO pomocí Google Analytics  Inspirativní článek!
633173693611569152,7,0,"Lidé mají raději HTML e-maily, ale v newsletterech je zajímá jen text. Jak to správně vyhodnotit? Studie k e-mailingu"
633009773236068353,0,18,"RT @sunicko: Celý týden je zdarma k poslechu na @CRoDvojka Válka s mloky.Fakt skvost: Karel Höger, Jan Pivec, Rudolf Hrušínský ... http://t…"
632992792009121792,11,1,Skvělé tipy jak vylepšit vizuální stránku vašeho obsahu pro větší dosah a efekt
632984473240530944,0,127,RT @jantichy: Věc na venkově spíš nevídaná. Zeď obecního úřadu Lukavice. Alespoň do nejbližšího vítězství KSČM v místních volbách. http://t…
632978511859425281,0,0,@honzapav Hele proč fail? Já mám bez zásadních komplikací nainstalováno na obou strojích a jsem docela spokojený? @matez_jindra
632976407690395648,16,3,"Pár super (nejen) typografických (UX, copywriting) tipů, jak připravit čitelnější text"
632970309218533376,0,0,@drimalka @damejidlo Mám to stejně a trvá to už víc než hodinu:-(
632947191838081025,1,0,"Linkbuilding jako brandová strategie? Ano, použijte influencery.  (SEO je stejně brandbuilding:-))"
632926285304594432,8,1,"Jak poznat kvalitní odkaz? Seznam otázek, na které je dobré se ptát."
632871684031299584,1,0,"@MiloslavaT @MartinaFojtu Dámy díky moc, oběma pánům jsem napsal."
632665547981856769,1,0,"@HanaSvabova Pokud by šlo o Vltava Rum, tak se hlásím :-P"
632629591438442496,1,1,"Pokud používáte Majestic SEO, bude se vám hodit sada boomarkletů pro zrychlení práce s Majestic SEO"
632600381806219264,0,6,"RT @_JakubJanda: Adam B. Bartoš na Vyšehradě: ""Hlavně nám vraťte ty vlajky, každá stojí 500 korun."
632569959546245121,3,0,CTR neovlivňuje pozice. Ale dá se s ním vylepšit spousta jiných zajímavých věcí.  Zajímavá studie.
632559353103548416,0,4,RT @josefslerka: Ortel na 3. Taboru lidu posloucha cca 150 lidi.
632553329793593344,0,1,Google testuje vyhledávání obrázků i uvnitř PDF
632538075202256896,9,2,"Analýza klíčových slov zaměřená na obsah - pro copywritery, obsahové mágy a stratégy"
631819046044999680,0,4,Prosím o radu. Kdo (osoba nebo firma) je největší odborník na právní dopad EU cookie nařízení? Patrně nějaký IT &amp; EU právník. Doporučíte?
631796852179009536,0,3,"RT @neologyc: @Semor_cz má super feature - Události - v Ataxu jsme tomu říkávali palubní deník :) Takový Facebook, pro životní události SEO…"
631729698922459136,0,14,"RT @zpravickylupa: Twitter zrušil limit 140 znaků u soukromých zpráv, nový je 10 000"
631519638631907328,4,0,"Mám to úplně stejně. Ale ten rozhovor je cenný. Myslím, že ukazuje nebezpečí a hloupost Konvičky v celé nahotě."
631507427586932737,2,0,A Social Selling Dashboard od LinkedIn znáte?  #newKlout
631169542484529152,0,0,@atsor No ... to je mrzuté! Pošleš mi je?.-)
631081608251080704,0,19,RT @rozanek: Na místě zřícení #MH17 se našly pozůstatky ruského raketového systému.
631056372143144960,0,3,RT @urbanjiri: S jednodenním zpožděním: VaseCocky.cz mají mobilní web! Za týden i všechny naše zahraniční weby. Do měsíce a půl ho pustíme…
631034711977132033,11,5,Jak na automatizaci online marketingu krok za krokem pomocí @mautic  právě dnes v #priruckamarketera na @tyinternety
631018679828881408,1,2,Držím palce v novém - anglickém - filomovém a sociálním projektu @tomasvyskocil  #thumbsup
631011305206452224,0,3,RT @tomasvyskocil: Jak vypada prasacke seo 2015 v podobe mizernych preoptimalizovanych clanku? @bleskcz pokoril novou hranici odpadu http:/…
631011120254423040,0,7,"RT @signalizer: To je vtipný. @DOZCOM napíše o @seznam_cz, že je v globálu výjimečný… a češi příjdou do komentářů vysvětlit, že není… http:…"
631011052088610817,0,4,"RT @Marek_Baco: Kdyz @synopsi zakladal @synopsitv byl jsem jeden z betatesteru. Ted doufam, ze stejne dobre dopadne  …"
630762299863748608,2,2,"Hm, jak se dostat do kanceláře @iPartakcz nez cestování v tom vedru? #vyzva"
630758424695996416,0,5,RT @Moz: The 2015 #MozCon Video Bundle Has Arrived!  By @emcgillivray
630730206978904064,0,0,Hey @boomerang I report same issue like @LinkiCZ What happened?
630627620942675968,3,5,Zatím jsem si prošel přednášky @webexpo v sekci business  a příjemně mne to potěšilo a překvapilo. Těším se.
630466914914013184,0,21,RT @petrsoukup: Spouštíme novou službu – ShopAPI.cz | Souki.cz  via @petrsoukup
630446260940636160,0,0,"@Medvidekpu Každý ať dělá to, co považuje za správné. U mě je to třeba tohle."
630440621073920000,7,3,"Braňte se SEO spamu, nahlaste Kalužu! Banán.cz v České republice nechcem!"
630433093724315648,0,0,@JakubBoucek Díky za zpětnou vazbu. Mám díky tomu 10% CTR - popřemýšlím o tom.
630428256836157440,0,0,"@JakubBoucek Zajímalo by mě vědět, proč je to otravné? Je doufám relevantní - vadí to nějak?"
630108609561669632,0,0,@Michelle_LSKT 2 piva!
630016686616350721,0,1,"SXO: Search Experience Optimization"" je jen další buzzword, pořád je to jen SEO"
630001321001754624,6,1,Nástroj do Google na převod Flashe do HTML5 ~
629883466352590848,0,0,@MartinVedral Ano? @tyinternety
629611798367477760,9,1,Jaké automatické reporty by si měl SEO konzultant nastavit Google Analytics aby sledoval důležité metriky automaticky
629582035288465408,0,17,"RT @vjkombajn: Cikáni nemohou za tvé PROsrané splátky, Aleši...  #rasismus #debilita #rock #brichta …"
629578251204206592,1,0,"@marcelkupka Dobrý postřeh, díky za něj! Já se tohle pořád tak nějak učím, takže chyby určitě budou."
629577045006254080,5,0,Hledáte super práci v online marketingu? Čtěte můj poslední newsletter
629366576387608576,6,2,Jak nejlepší nástroj na měření rychlosti webu WebPage Test mohou efektivně využít SEO konzultanti
629255941817503745,0,8,"RT @hledani_seznam: 3 důvody, proč v ČR @seznam_cz trápí Google: 1. Move first, 2. Understand the local customer, 3. Continued Innovation h…"
629169851030982656,0,9,RT @danielgamrot: Před lety mi @Jan_Kvasnicka řekl o @workflowy - skvělém nástroji pro organizaci myšlenek. Dnes je PRO verze zdarma! http:…
629013552528015360,0,3,"RT @panKaplan: Tak tohle byla od @seznam_cz pěkná prasárna.  Noc patří slunci je jejich projekt, imho jejich #megafail"
628880726826610688,1,0,@Lukaspitra @LinkiCZ Pánové za mě RankTracker rulezz:-)
628865119867564032,0,0,@LinkiCZ Docela málo pro konzultanty/agentury co?
628853094173016064,0,1,"Google zítra spustí nové Search Console API - pozoro, pokud jej ve svých skriptech a nástrojích používáte"
628852550742245376,9,2,"Ultimativní téma #priruckamarketera, Jak analýzu klíčových slov využít pro UX. Skvělý @JezekAdam na @tyinternety"
628533722271383554,0,0,@dejfnn Na jaký e-mail mám poslat podrobnosti?
628476069310500864,4,2,Narostl vám počet indexovaných stránek? Google posiluje servery
628453100915957760,0,1,RT @LinkiCZ: Tak i Ahrefs si pořídili svůj rank tracker.
628447418225422336,0,7,"RT @VacDol: Česko jako jediná země odmítla společný bojkot EU čínských oslav konce války. Kvůli Miloši Zemanovi, který tam chce jet. Více v…"
628260212277911552,6,0,Teda podle tweetů jsem si nechal ujít skvělou akci. #uxmonday v @h1cz. Jdu si nasypat popel na hlavu.
628259938943545344,0,1,"RT @JanaLeitnerova: Potvrzuji! :) ""@Jan_Kvasnicka: Chlapi, pokud se chcete rychle seznamit, tak hura do Ikei, nejcasteji tam chodi single s…"
628259897671577600,0,8,"RT @Jan_Kvasnicka: Nejvice paru se v Ikei hada pri vyberu svicek, proto je hned vedle oddeleni kvetin #uxmonday #ikea #rychlaomluva"
628249030179557376,2,0,"Hezké shrnutí tipů pro obsahový marketing založený na vizuálním vjemu - obrázky, inforgrafiky, gify atp."
628220542257074176,2,0,Díky @adamjurak za super článek o 5 W produktových popisků  Jaké jsou vaše produktové popisky?
628188726074679296,4,1,Zajímavá Infografika ke článku Budoucnost mobilních nákupů – responzivní web nebo aplikace?
628185854389960705,4,1,"@jakubsob Jakube, podle toho jak znám výstupy některých agentur, tak rozhodně vpřed, pokud to vezme vážně. @vetrovka"
628159946400661504,0,0,@vetrovka Tak třeba nám odpoví @MartinSimko nebo @marinakcz ?
628159658822344704,5,2,Jak na automatické e-maily: uvítání  Nový článek v #priruckamarketera na @tyinternety.
628155660040077312,0,0,@vetrovka Na základě zkušeností z h1.cz je to pouze interně. Na externí školení nebyl rozpočet.Ale to víš asi sama:-)
628155297413120000,0,2,"RT @Lukaspitra: A to víte, že  mají pod Positions Explorerem vlastní seismograf otřesů v SERPu?"
628150527868674048,0,3,"RT @EDNA_cz: Máme pocit, že by v tomto výčtu mohla být Edna.cz. Co myslíte? A pomůžete nám?"
628134195714490368,0,0,"@dejfnn Bereme! Už máme 5 lidi a rád bych se dostal na 10, ať se dostaneme na měsíční částku &gt; 200 Kč @LadyVirtual"
628128700974952448,0,4,"RT @LadyVirtual: Hledáme s @PavelUngr kamarády, kteří chtějí #urlprofiler a šli by s námi do hromadné licence . Ozvět…"
628127097433800704,3,4,"Znáte @urlprofiler? Report ze #seologer, kde ho @LinkiCZ prezentoval u @mariankabele  a @psavec"
627879960028532737,0,0,"@Berkofff Ano, takže by to mělo být nabídkování? To zase trhá uši mě, jsem pro maximální užíváním češtiny tam, kde existuje alternativa."
627864890045300736,9,2,Díky za super organizaci #ESV15 a pohodovou super akci. A díky za trpělivost a pevné nervy účastníkům workshopu:-)
627508020021477376,0,22,RT @filippodstavec: Hledáme do  kolegů na pozici SEO konzultanta či linkbuildera. Zájemci do mailu filip@podstavec.cz…
627506177644085248,0,0,@Berkofff Jak je česky?
627501042645778432,1,0,"Než začnete biddovat na Heurece, musíte zdražit:-) #esv15"
627476388606558208,0,3,RT @eshopvikend: Nezapomeňte na večerní program #ESV15
627449655601831936,6,0,"O tom, že mýt nádobí se má dřív, než zaschne mluví @JiriKolda #esv15"
627444863517204481,1,0,"@Cenzanni Neváhej, budu tam já a to se vyplatí! @JiriKolda"
627444436985905152,0,0,"@eshopvikend Nic moc, jeli jsme do města."
627413919620055040,4,1,Konečně #SEO na #esv15. Zajímavá data o e-shopech v ČR od @jirikrejcik
627365250778664960,9,1,"To se musí nechat, #ESV15 má geniální angličtinářské vtípky v programu:-P"
627105654822543360,2,0,Účastníci workshopu zatajují dech. Přichází Pan Open Refine se vší parádou #scraping #datamining #esv15
627084258381819904,7,0,"Být první kdo na svém workshopu na #esv15 pouští hudbu ✓ (Final Countdown, Game of Thrones, Mission Impossible, Kashmir:-))"
627026733938667520,3,0,"Já teda nejsem klikař, ale když budete mít kliku, tak se na tohle nové školení od @vetrovka dostanete:-)"
627026246426300416,0,0,Nástroj na kontrolu odkazových profilů @ahrefs je dole
627025885439332352,0,0,@ahrefs Ahrefs is down?
627019304836444160,0,0,@_goob_ To je dotaz na organizátory @eshopvikend.
627018376968323072,2,0,"Zajímavé, že nemalé množství platících účastníků na workshopy na #esv15 prostě nedorazilo. Přitom bych řekl, že témata jsou fakt super.."
626751615110877184,5,1,"Víte, kterých 10 zdrojů používám při sběru dat nejen pro analýzu klíčových slov? Prozradím zítra na workshopu #ESV15"
626710098778419200,4,0,@eshopkonzultant @psavec Já bych k tomu něco měl pánové:-)
626678746574098432,9,0,Zajímavé nápady na linkbaiting pro e-coomerce weby
626641117736529920,0,0,"@ploteny @mmencl Marku, za SEO tam taky nikdo není. A přiznám se, že jsem skeptický k UXákovi hodnotícího obsah, tonalitu nebo SEO atp. #wtf"
626640571327717376,0,0,@mmencl Už jsme to našel tak nic.
626639857503371264,0,0,@mmencl Kde je seznam porotců? Na webu jsem to nenašel?
626284764354506752,5,2,Fascinující téma #https a vyhledávače a skvělý @spazef0rze na 8. #seologer  Vstup zdarma a místa ubývají. Hlaste se!
626088874868121600,5,0,"Příští #seologer s @spazef0rze o #https. Registrace spustím zítra a myslím, že to bude hutné!"
625999811049824256,9,2,Unikátní návod od @tti_w na gamifikaci pro e-shopy v #priruckamarketera na @tyinternety
625961149436194817,0,0,@LinkiCZ Tak to se tedy neshodujeme. Mě osobní profil i komunity fungujou lépe než placení i neplacený obsah.
625960527026651137,0,0,@LinkiCZ A jsou Facebook stránky opravdu vše co Facebook nabízí? #followWhiteRabbit
625958715481583616,23,6,Připravil jsem vyčerpávající infografiku o ideálním čase pro publikaci na sociálních sítích
625939300740427776,6,3,.@sibiranka a 5 triků pro community management na sociálních sítích pravě teď v #priruckamarketera na @tyinternety
625924957365792768,0,0,@annaud Krutě ti závidím:-) @tomasvyskocil
625924795658575872,0,1,"RT @collabim_cz: Víte, že Collabim umí spravovat i zahraniční projekty? #SEO #seocz #czseo"
625721720712916992,0,0,"@KermitCZ Nicmnéně, dokážu cokoliv připravit individuálně."
625721620481617920,0,0,"@KermitCZ Na srpen nic nemám, na září workshop analýzy klíčových slov , pravda ten není úplně pro začátečníky."
625721220282060800,1,1,Pokud tohle není requiem za Google+ tak už nevím
625706477869776896,4,1,"#ESV15 bude pracovní, už mám domluvené 3 klientské schůzky. Důkaz, že potkat mě na konferenci je jednodušší než vecpat se do kalendáře:-)"
625696517492473857,0,0,"@eshopkonzultant Nerozporuji, jen je to jen 30% úspěšnost:-) Chtěl bych víc:-) @eshopvikend @jantichy @filippodstavec @MartinSimko"
625693985240170496,0,0,"@eshopvikend To by bylo super, rád bych viděl jak @jantichy , @filippodstavec i @MartinSimko :-)"
625681862791417857,0,0,"@matesola Ty jo a já si říkal, jestli to jsou jen ti naši Vietnamci a on je to asi obecnější trend:-)"
625675677174484992,0,0,@eshopvikend Budou workshopy nahrávány - bude možné je odkoupit? Rád bych viděl i jiné než ten můj:-D
625667028339290112,4,1,"Na můj páteční workshop na @eshopvikend si připravte notebooky, #OpenRefine a Excel  #esv15 A taky otevřenou hlavu:-)"
625666528457977856,1,0,@copywriterka @agilek Asi bych si ujasnil co z významu pojmu výkonnostní marketing tě zajímá. Takže asi rande @Lubos:-D
625663905340235780,1,1,"@mpecka @eshopvikend Bere nás @filippodstavec a myslím, že už jsme plní, ale taky hledal @VojtechKotous, třeba by se připojil."
625401617702121477,2,0,"Helpdesk přímo v Gmailu , hledaji zpětnou vazbu, zkuste a napište jim. Já to nevyužiju."
625240623021473792,0,8,RT @TweetSmarter: Gmail: Google might soon let you buy the personalized email address you always wanted
625014624224739328,1,0,"@ano_pane Je potřeba počkat až se načtou skripty pro Twitter, chvíli to trvá:-/"
625006501938233344,0,0,@Medvidekpu Udělám!
625005880577273857,6,1,"Seznam SEO Twitter účtů, které doporučuji ke sledování"
624902316068634624,0,5,RT @eNEXTcz: Respekt.cz má nový web od @manGowebCz a dost povedený. Skvělá práce.
624900645284368386,1,0,"@rostman Někdy se zastav u mě v kanclu, ukážu ti jak se taková analýza dělá. Zkušenosti absenci zdrojů dat bohužel nevyvazi. @Medvidekpu"
624896858935173120,0,0,"@Medvidekpu @rostman Přesně, zcela souhlas z Danem. Samozřejmě se tim nejak popereme. Ale je to zase o krok blíž věštění z křišťálové koule."
624896489194713088,0,0,"@rostman Méně dat, větší možnost pro chybu. Stejně jako jako nám vadí (not provided), tak tohle nám zmenšuje prostor pro dobrou analytiku."
624895006495670272,0,0,"@rostman Například se jednoduše nedostanu k datům z našeptávače, což je důležitý zdroj při sběru dat u analýzy klíčových slov @Medvidekpu"
624894275331989504,0,2,RT @Lukaspitra: Komplet slidy z letošního MozConu
624893358050279424,1,0,To je fakt špatný:-(
624888359475875840,1,0,@Michelle_LSKT Ani nevíš jak to sedí na SEO:-(
624888226151591937,0,32,RT @Michelle_LSKT: Jak jsme si odvykli platit -&gt;  a jak to bolí zase s tím začít.
624887752149061632,1,0,"@josefslerka Když je řeč o aktualizaci, je šance Klábosení nějak urychlit?"
624281457331150849,0,2,RT @mariankabele: @PavelUngr na #seologer - dnes o @urlprofiler s @LinkiCZ a dalšími specialisty i #seo lamami (já) :-) …
624193495897624576,0,5,RT @etabery: David Rath byl odsouzen k nepodmíněnému trestu 8 a půl roku.
624096719266021376,1,0,"Po čekání 10 měsících je zde nová Google Panda 4.2, jedná se pouze o aktualizaci dat, nečekejte nové funkce"
624047806853029888,1,0,"@mariorozensky Já mám v pátek workshop, takže nemůžu jet takhle pozdě:-( @Jan_Kvasnicka @eshopvikend"
623855367181705216,1,2,Nepojedete na @eshopvikend #ESV15 ve čtvrtek z Prahy autem a nechcete mě a @Jan_Kvasnicka svézt? Odměna jistá!
623830008050548736,0,0,"@LinkiCZ Hlavně, když tam nebudeš mít bullety a nebudeš čekovat serč:-)"
623798393635241984,0,0,Google zpracovává nové domény nejyvšší úrivně  co na to @seznam_cz? Zdá se v pohodě:-)
623797233201377281,0,0,"Kam myslíte, že mi to z e-shopu přivezou?:-) #paypal"
623783081179250688,0,1,"RT @paveljasek: @Petr_Baloun @tkrause  ""Block Google Analytics Referral SPAM"" od @appeltauer"
623779610585657344,4,1,"Google prohlásil, že stránky s nejvíce impresemi z vyhledávání běží na #HTTPS"
623771299995852800,0,6,RT @michalillich: Stav mobilních webů - pěkná a důkladná analýza (2500 hodnocených webů z 5 zemí) od @filiphracek:
623577804626595841,4,1,Google připravil plugin pro Microsoft Office pro lepší spolupraci Office s Google Drive
623501006605844480,15,1,Boží komunikace na zákaznické podpoře @damejidlo :-) Zdravím Terku:-)
623405563251179520,0,0,"@MaruKortan V rychlosti ani tak ne. Že je to jiný typ akce, to ano. Ale v mém tweetu byl i #barcampcz, který je taky zadarmo."
623404548770648064,3,2,Tak to bylo rychlý. Po 4 minutách všechny lístky na @MeasurecampCZ v háji:-) Skoro tak rychlý jak na #mktfest nabo vsetínský #barcampcz
623400901735227392,0,1,"@Lukaspitra Někdo tu mluvil o relevanci obsahu? Pokud související části obsahu budou ve zdrojáku daleko od sebe, může to vyhledávač mást."
623383151423946753,1,0,"@Lukaspitra No úplně jedno to asi není, třeba, kdyby byl text úplně nahoře a h1 úplně dole, asi by to nebylo nej:-)@karel_kas"
623380890069110784,0,0,@karel_kas @Lukaspitra IMHO je to z pohledu SEO jedno.
623115180545863680,7,1,Redirect mapper odhaluje všechna přesměrování a duplicity plynoucí z http/https a www/non-www verzí na webu
623086227378569216,3,0,"Zpověď bývalého Google spammera, nyní inbound marketéra. Co se stalo, proč a kdy došlo ke změně"
623072345184423936,0,3,"RT @jantichy: Zlaté pravidlo konzervativní webové analytiky: Pokud ti to nějak měří, tak na to nesahej."
623068117091098625,0,0,@dakarabas Umí to napojení na Buffer:-)
623055250782584837,23,3,"Naprosto neuvěřitelný seznam více než 150 zajímavých článků, zdrojů a nástrojů pro Google Analytics"
623039817383809024,0,1,RT @SvetAndroida: Tři telefony s čistým Androidem? To chystá Motorola 28. července -
623026840509222912,3,0,"Search Console poskytuje zajímavá data, další je Bing Webmaster Tools a zde je komlexní průvodce tímto nástrojem"
623013784030965760,0,15,"RT @Fbeyeee: ""Tváře války"" Obraz Darji Marčenko z 5000 ks nábojnic sebraných v různých částech rusko-ukrajinské fronty. …"
622827565565259776,0,0,@Vvvespa @vjkombajn @dardzi Člověk pochválí a nakonec ho podezřívají:-) Jsem čistá a nezelstná duše:-) (vyřizuju 180 mailů po dovolené:-))
622716597879353344,4,2,"Jestli chcete vědět jak vypadá dobrá automatická odpověď na e-mail v dobách dovolené, tak napište ještě dnes na roman@pabeni.cz:-)"
622705872121266176,0,3,RT @eshopvikend: Máme dobré zprávy! Uvolnilo se několik míst na workshopech @filippodstavec @PavelUngr @robertstipek @jantichy atd. Kdo dří…
622280372156542976,0,20,RT @Milan_Chovanec: Kontrolní závěr pražské policie legitimizuje šibenice na demonstracích. S tím se nehodlám smířit!
621984168977821697,0,42,"RT @glenngabe: If you've seen a big drop in xml sitemap indexation, it's a known issue (w/Google). They are working on it. #seo http://t.co…"
621376480120020992,1,1,Pomozte Google a zlepseme Search Console How do you use Search Console messages? -
621034838972362752,0,6,"RT @Telicka: Říká se,že deal o Řecku nemá vítěze a poražené.Nesouhlasím, jednoho poraženého ano - Rusko.Prozatím.Dochází to CZ politickým š…"
621034700849684480,0,4,RT @webexpo: Jedna z nejlépe hodnocených #webexpo přednášek ze sekce business? @PavelUngr a jeho povídání o Wordpressu. #tip …
621020758114988036,2,0,. @MajesticSEO spouští vlastní aplikaci pro Twitter s podporou metrik z Majesticu  #beta
620881189096824832,0,4,"RT @jiriknesl: @janrezac hodně peněz člověka nezmění, jen ukáží, jak se člověk chová, když dostane větší míru svobody, která se ke kapitálu…"
620881177294077953,0,7,"RT @janrezac: Averze k lidem, kteří umí vydělávat peníze, je krátkozraká a hloupá. Chudý není morálnější. #neziskovky"
620566141300310016,0,6,RT @Unreed: Řekni to Šlerkou! @josefslerka totiž ví... #SlerkniTo
619878130312998912,2,0,Z Instagramu Večerní pohoda..  #instagram
619849044383416320,0,1,RT @LinkiCZ: Kutí něco Seznam ve vyhledávání?
619821713073831936,0,8,"RT @Fbeyeee: Desítky ruských vojáků zběhli ze svých útvarů.Dostali příkaz sloužit na UA.""Nechtěl sem bojovat na Ukrajině"". …"
619228854083846145,0,0,"Z Instagramu Mars na Zemi? Ne, jen jedno moravské arboretum:-P #dovolena  #instagram"
619185361894404096,6,4,"Ač na dovolené, toto třeba tweetnout: @seznam_cz doporučuje přechod na #https odložit aspoň do konce prázdnin  #SEO"
619118411151486976,0,16,"RT @KohyCZ: s. Veleba: ""Ptal se nás někdo, zda souhlasíme s rozšířením EU o Řecko? Byla to Merkelová, která vstup prosazovala."" Řecko v EU …"
618885444974059521,0,20,RT @CyrusShepard: Google indexation of Tweets: +400% increase since February  by @stonetemple
617376359468388353,1,0,Z Instagramu To je TA Pálava :-P  #instagram
617375914968678400,3,0,"Z Instagramu Letošní dovolená, den první. Pálava následuje.  #instagram"
616960796162048001,3,0,Jedna malá pozvánka na #seologer před dovolenou:-)  s @LinkiCZ a @urlprofiler. Prý umí víc a jinak než #openrefine:-)
616895683442950144,0,0,Zajímavý pohled ma #mobilegeddon. Tlačí majitele webů do potenciálně špatných rozhodnutí a zbytečných redesignů
616879429936107520,1,0,"@frantisekszabo Přiznávám, že mě štvou i faktury bez QR kódu:-) @fakturoid rulezz:-)"
616879331348992000,0,3,RT @frantisekszabo: Co to je za blbej zvyk posílat faktury v nezkopírovatelném PDF nebo ještě lépe nafocené jako obrázek. WTF? @fakturoid p…
616872336252346368,3,0,Z Instagramu Další letní snídaně u nás v kanceláři :-)  #instagram
616618987632357376,0,10,"RT @SvecKamil: Tomio #Okamura je usvědčen ze lži. Pro @CT24zive řekl, že z podia žádné šibenice neviděl. Nebo je slepý? …"
