id,fav_cnt,rt_cnt,text
719422740374097920,21,0,"Typická mediální manipulace, tentokrát v podání šéfredaktora Měšce, @dalich"
719242441421930497,1,0,@MarkTcz pouze okupuje.
719225216304603136,0,4,RT @romanripa: @stary_mrzout Nějak takto?
719225140718997505,0,0,@romanripa idealni:)
719223322979012612,1,0,@tylsar dědku vole:)
719210344355340288,2,0,@hosekj pjekny kartač:)
719178645324095488,0,0,@ondrej_m chceš taky účet na dálku nebo co? :DDD @Aegwyn @Ceskasporitelna
719178149054005249,1,0,@ondrej_m @Aegwyn @Ceskasporitelna já to pochopitelně vím;)
719173445586722816,22,1,"Nedá se nic dělat, za tohle má @Ceskasporitelna jeden velmi kladný bod:)"
719171682368401408,3,0,"@darina_vymetali no...jako...ne, že, samozřejmě."
719166684309938176,0,0,@HisMadWorld dej si Mrzout oil do google map;)
719165067158241284,5,0,@darina_vymetali kočky nesnáším:D
719148439607603201,0,0,"@tylsar rozhodně patří k těm lepším. Na normální kafe nemám prostor, podmínky ani chuť. A posezení jsem tady zrušil."
719147618669084672,0,0,@tylsar rozhodně nechci.
719144152487829504,1,0,"@Yanka_Chacha jo, tyhlety kočičí nemoci zatím doma nemáme:) @StrkalNos @jindra_jan"
719143365082800128,2,0,@Yanka_Chacha nedáš!!! @StrkalNos @jindra_jan
719141445534420992,0,0,@Milan_Hos dost možná:)
719140770817642498,1,0,@RouleovaHelena já mám sprosté ruční dveře a furt dokořán.
719134011600281600,1,0,"@GeoCoyote zbytky z odpadků, jen po ní uklízím"
719132240022806528,3,0,"@StrkalNos @jindra_jan vyhrabává zbytky z košů a dělá mi tu bordel, mrcha."
719130778760818688,188,2,Pravidelný návštěvník. #mrzoutoil
719099043058741248,0,0,@Brada_cz jasan
719097024541507585,0,0,"@Brada_cz to zas neblbni, nikdo by neměl robit zadarmo. Posílám ti mail."
719096104420274176,0,0,"@Brada_cz koberec na špínu mám u dveří, ale mám skvělé místo na zdi. Kolik by stál s logem 170*50?"
718907256901865473,0,0,"@VacekTom přesně tak, a ještě to musela číst z papíru."
718902288753041408,0,0,@pavlosji umění dělím na líbí / nelíbí. Tohle nelíbí a nikterak se za to nestydím. A je mi fuk jak se jevím vám. Srdečně.
718872159108669440,15,0,"@rozanek -Hele, a co když mi nezatleskaj, dyk mě nikdo nezná. -Tak plácni něco na Zemana a zatleskaj, uvidíš."
718871681310265344,14,0,Na dnešní vystupující jsem nedostatečně alternativní. #andel
718869079134773249,0,0,@davidbenes91 já jsem moc zlobil.
718868694848417792,10,0,Nenapodobitelný Dan Bárta. Po téhle písničce mi to ani moc nevadí. #andel
718865528803172353,22,0,"Atmoška na Andělech je super. A kdyby divákům dali místo židlí rovnou gauče, zbořili by snad celý sál."
718863121977339904,21,0,@rozanek OVM
718862190275600384,0,0,@achosCZ vyzkoušíme zítra jestli bude chvilka
718859406717362176,1,0,"@achosCZ pokus byl, ale nevím jak to vypadalo, asi pomalé připojení. Telefon už na to mám."
718858315187515392,1,0,"@KamilZm až na mě jsou všecky k dispozici, nebo si nech udělat vlastní či rodinný portrét:)"
718852305580396544,0,0,"@Prochaine na malování kašlu, spíš to nějak šikovně nasvítím."
718850523517071360,0,0,"@RouleovaHelena kdykoli cokoli:) Slevu nevyjednám, ale osobně na to budu dohlížet:D"
718841569697247232,131,1,Kultůra! #mrzoutoil
718827679487823872,0,0,@karroul ja už budurád za ruční mlýnek a ponorný vařič
718815727311024128,5,0,ŽIVĚ na #Periscope: Tets2 nastojato:))))
718815022839934977,0,0,"@Makovice_V aha, vubec nevim jak to funguje:)"
718813771167363072,0,0,@asteria_cz fakt nebudu nikomu dělat kávičku do kelímku. Sorry.
718782566501851136,1,0,"@PCarhoun některé věci mi i ""doporučují"" z pentagonu. Kdyby to bylo na mě, měl bych kávovar už 25. března."
718781638478532608,1,0,"@PCarhoun nechci, ten odvezli před týdnem."
718777435567820800,3,0,"@pflosman ano, pokud ho máš."
718777378844110849,0,0,@JindroushCZ ano:)
718777122559500288,0,0,@JindroushCZ ne.
718775782588444672,78,0,"V Delicomatu musí mít strašně obrovský sklad, když v němž už týden neúspěšně hledají automat, co mají dovézt na #mrzoutoil"
718527770469527552,0,4,RT @polifkabistro: Než půjdeme do hajan spustili jsme na víkend cvičně náš polífkový web . ;)
718503521679720448,0,0,@romanripa :) jakákoli pomoc na tomto prostoru by skončila ušlapáním.
718502280337756160,0,0,"@romanripa aha, nevyjádřil jsem to zřejmě úplně srozumitelně. O pomoc jsem nežádal, překlad zní: Nemůžu natáčet, bo mám hromadu roboty."
718500902194278400,0,0,@romanripa česky?
718490323572428800,0,1,"RT @Skipano: - Ježkovy voči, co to je? - No přece Skrinovatto a Mikrobusatto od @jutao_toys"
718477526369177600,0,0,@mrzic síťové barvy jsou holt takové.
718455240002052096,1,0,@daleca_czech u nás jo.
718447622835609601,38,0,"A alibi, alibi máte? #mrz"
718436789225201665,0,0,"@Tomshon díky, dneska už to dorazíme"
718384721357574147,4,0,@9sirtom5 zkus F5
718374999250350080,0,0,"@PMsupporters ano, proto tu nic nemam a musim drit od rana do vecera"
718374895768481792,0,0,"@KarelKroupa tohle je jiny problem, chromebook neumi strihat a nic lepsiho v praci nemam, cili audio neudelam. Az nasetrim, koupim pc."
718373489225441281,87,1,"2000 odběratelů #tjz a místo aby někdo přijel pomoct s malováním, mačkají furt dokola F5 a brblají, že nevyšel nový díl;)"
718371010249166848,1,0,"@LukeBronsky vyhledove, poverim @jahoda_"
718171970504888320,117,8,"Indián zavelel navýšit výrobu a v Mittalu už nemají nikoho, kdo by tomu rozuměl. Tata (71) v úterý nastupuje. Vesmírní kovbojové live:)"
718163929365667840,1,0,@RadekChvatal no k prodeji přece:)
718094825971720192,0,0,@sheatfish nějaká kuřecí věc to byla.
718090989223682049,2,0,@willyCZE @kavickar ne.
718089566029221892,1,0,@milankylar @teepeecz to fi pif! Už v pondělí nebo úterý až ji milostivě dovezou
718086866973696000,0,0,@Skipano @jutao_toys děkujem my:)
718085833820135424,3,0,"@kavickar ještě žádný, pražáci mají kua čas"
718077691866570753,0,0,"@AtelierRnW kuknu, dik"
718072821122002945,0,0,@JindroushCZ asi že jsem debil.
718070797307420676,35,2,Odvoz popelnice 1x za 14 dní 6200 ročně. Mariusovi asi jeblo. #mrzoutoil
718066498204540928,0,0,"@StandaGajdos na to jsou věci, co se jmenují igelit a malují se jen zdi, tak to nebude takové neštěstí...snad."
718065552833556482,2,0,@StandaGajdos neznáte okolnosti.
718062469311283200,3,0,@slamak a od příštího roku začnou dělat noťasy s předvrtanýma dírkama.
718060765891190784,1,0,"@slamak a já myslel, že se to bude šikmákům líbit:D @ladab"
718060582092607488,0,1,"RT @slamak: @stary_mrzout hele, o jednu práci už jsem přišel, když jsi mi z notebooku vrtačkou vyrobil poličku :D @ladab"
718059408081690624,0,0,"@slamak @ladab pošli brusle, ti to zrobim v dílně:D"
718053343793426432,0,0,@hosekj @michal_zak @jindrichsidlo my tyče netrefujeme. My totiž nestřílíme.
718049838923915264,3,0,"@Xamulka je fakt, že pět hodin denně zbytečně proflákám spaním, popřemýšlím:)"
718047344005087232,0,0,"@mjinoch co ty víš o skutečném marketingu, chlapče? :DDD"
718047236693864448,2,0,@Xamulka oslnivě čerstvé!
718046913363369984,1,0,@MasarovicRobert stav se!
718045645303635968,0,0,@MasarovicRobert
718045501824843776,1,0,@Makovice_V @KohyCZ zíííííííív :DD
718045357809254400,0,0,"@marcelkupka i pro ně, klidně i kosmonautům! (přišel befel z velitelství a krabice brejlí za čtyřku, kterou musím zaplatit:)"
718043947751383041,109,0,Prodal jsem první bagetu a troje polarizační brýle!!! #mrzoutoil
718043810392051712,0,0,@Makovice_V :DDD
718032906506121217,1,0,"@DepresivniCynik @teepeecz nemluvě o faktu, že pokud chceš provádět nějaké úpravy, musíš si na ně nejdříve vydělat a bez zboží to nepude;)"
718032544571244544,0,0,"@teepeecz když přebíráš za provozu a nesmíš mít ani den zavřeno, pak musíš dělat vše tak, jak se dá."
718032482151608320,0,0,"@DepresivniCynik když přebíráš za provozu a nesmíš mít ani den zavřeno, pak musíš dělat vše tak, jak se dá."
718029440270336001,1,0,@indulon33 @malyzmrd @josmacak dost pravděpodobně:)
718025530528935936,1,0,"@malyzmrd @josmacak je hrozná, stará a cigaretová"
718021075142053888,4,0,"@Marek_Baco ta kofola pujde pryc, cekam na odvoz, chtějí moc odběrů a jsou hákliví na jiné zboží, řeším vlastní lednicí"
718012814850441216,3,0,"@plavacek jo aha ta bílá. No kdo bude protestovat tady taky nemusí být, že:)"
718012054507008001,50,0,Už to začíná vypadat. Večer už bude všechno vymalováno na bílo. #mrzoutoil
718004168334655489,0,0,"@tjirecek díky moc, ale komis nechci, ty dvě tři procenta navíc taky něco vygenerují, jsem škrt:)"
717965736602431488,15,3,Dneska si za to můžete sami. Tak jde Zeit 116: Vaše vina
717962713088049152,1,1,@STRUDLcz to snad nemusim nikomu rozumnemu pripominat ne? Den piva je kazdy den:)
717930349284691968,1,0,"@zufanek @nastynun no, jak myslíš."
717774652488224771,2,0,@mouse_mp vem jich tisíc a máš dvě kila doma.
717772394572685312,0,0,"@soundslikesound už jsem nějaký tlf sehnal, kdyby to nebyl ten správný, s dovolením se na tebe obrátím, díky!"
717770488492253184,0,0,"@pmisak zkusim, diky"
717769162618183680,1,0,@Bejlos buď rád:)
717767846525276160,0,0,@Bejlos potřebuju nějakou lopatu z obchodní ho na severní moravě:)
717767615163314176,0,0,"@investorvue mam vsechny, ať se snaží. Ale oni na to stejně serou, dnes už obchdníka nepotkáš, objednává se přes plechovou hubu nebo mailem."
717765976197087232,0,0,@dynpop to jsem si myslel.
717764800403648512,0,0,@tondahaas je to nespolehlivy panchart.
717759654479208448,0,0,@KuSiBaMik žeby dvě baby za sebou?
717744648085704705,43,1,Bůh s ní má jistě nějaký bezva záměr.
717688021898960896,0,0,"@CechVeVietnamu já měl naštěstí ještě nezralá, děkuji."
717676804421656576,0,0,@xerox_first nevidim tam žádnou volbu pro chromebook
717670164507000832,2,0,"@BlanikZ no i tak ho tam dost zůstalo, moje nervy."
717669809245265920,151,1,"Poprvé v životě jsem ochutnal křepelčí vejce. Velmi chutný a dietní pokrm. Než jsem jich 10 oloupal, shodil jsem díky adrenalinu asi 2 kila."
717660619848155137,2,0,"@pskromachova no konečně taky, lidi hrozně leniví:)"
717657658619199489,15,0,"@BlanikZ @CSSD @Markus2369 jasně, advokát to posral."
717657170695815168,1,0,"@zbrody jako realizovat to tím způsobem, že si musím nainstalovat tři appky včetně evernote mi přijde trochu na palici:) A hangouts nicmoc."
717653953442349056,0,0,@Motycka_Jan tam ani ten periscop nejel a i proto šla z domu.
717653778799919104,3,0,"@Dmich7 určitě by to bylo zábavnější, ale 7 korun dvacet haléřů denně není úplně ta částka, kterou by rodina byla ochotna akceptovat:)"
717653428844015616,0,0,@Motycka_Jan moje nokia nema ani fotak:)
717652354431119360,1,0,@playlist1384 rádo se stalo:)
717652300731428864,32,0,"A když jsem se odvážně rozhodl odvysílat #tjz živě, zjistil jsem, že s chromebookem od google je to na youtube od google prakticky nemožné."
717650627988492288,47,0,"K dnešnímu #tjz asi tak: usnul jsem u večeře, budík ve 4 neslyšel a na vrtu zjistil, že karta zůstala doma v notebooku. Čili: Je středa 6.4."
717642899714867200,0,1,RT @diseasezoe: Něco končí… něco novýho snad začne. No ne? :*
717642869218156544,0,5,RT @polifkabistro: OSTRAVO!!! MÁME OTEVŘENO #polifkabistro #ostrava   Ostrava@polifkabis…
717642794941202432,0,0,@diseasezoe balíš to?
717618363653029888,1,0,"@obchodak blahopřeju, je to tak."
717616988571504640,113,15,Jak zaplatí ČSSD 337 milionů? Stavbu dálnice k Čapímu hnízdu vyhraje SKANSKA.
717614451768365056,29,0,Časy snaživých dýlerů jsou evidentně pryč. Líné neaktivní lemry. S nima vyběhnu fofrem.
717607733072150528,29,0,@MaresLeos @mnumerato ještě na Evropě jsem je slyšel. Slušný.
717440433677275143,0,0,@filipkostal poď.
717350304828755968,0,2,"RT @jutao_toys: A tohle byla hluboce odborná a veselá práce:) Milan s krtkem, syslem a béteeskou"
717341581938966528,0,0,"@Vladnouci01 @dojnice pche, 102,3."
717302420821422081,6,0,@Milan_Chovanec já to nebyl.
717293116110336000,0,0,@Zly_Negr pětikilo dolů ti přijde málo?
717285780595539968,0,8,RT @Kaatyna: Já já já jsem Kačenka. #úchylné_úterý
717268783790952449,0,0,@IcepointMilik jasan!
717267608010100736,1,0,"@_steny_ souhlas, ale to byli profici, v Big country se mlátili chlapi od koní:)"
717261809191878656,0,0,"@PMsupporters já se vůbec nedivím, že to mají na plyn. Jen mi to vždycky udělá radost."
717260124058959872,112,4,"Ano, hummer na plyn. Blahopřeju."
717243955436462081,0,0,@dynpop v podstatě.
717243751429763072,10,2,Když se daří... Tak jde Zeit #115: Nášlapné miny
717225354021175296,0,0,@milankylar a co jsi čekal:)
717043912242774019,0,0,"@No4711 :DD Neplaš, ještě není květen."
717041210662191104,86,12,O to je to asi horší.
717035044796293122,0,0,@dav_je 16 let.
717026926532104192,4,0,"@MasarovicRobert s cenou PHM nemám společné nic, nárůst cen tatranek by byl lepší:)"
717026698533990403,0,0,@DanielHrbac ale spořka už je! To dopadlo skvěle. Jen ta sazka není:)
717026201823494145,1,0,"@DanielHrbac CNG nebude, budu rád, když bude v provozuschopném stavu aspoň ta předválečná technologie, co tu mám teď."
717025917617442817,0,0,@mrakoplas no spíše nedoufám:)
717022232535498752,75,0,"LPG odvzdušněno, stojan jsem opravil otevřením a zavřením, záchod vyčistil a obchoďák ze Sazky se tvářil, jako by četl twitter. #mrzoutoil"
717020311225507840,59,2,"Zavzdušněné LPG, porucha na stojanu, za bezpečnostní školení mi naúčtovali devítku a někdo se vysral na prkýnko. Dal bych si sportku, ale..."
717010128705347584,0,0,@JakubBoucek @googledrive tak to jsem se trefil akorát:)
717008920158552064,0,0,"@JakubBoucek @googledrive aha, super, dekuju!"
717007326377545729,29,0,"Aha, takže najednou nemám oprávnění k úpravám ve vlastní složce ve vlastním google drive. Asi nějaký převrat."
717001228165767168,0,0,"@kavickar pochybuju, ale nevážil jsem se:)"
716994491220099076,51,4,"-Jsem myslel, že se tu bude hrát fotbal. -Nene fotbal, rejže, šudé samá rejže."
716915776779862016,2,0,"@m_kollar @tomkyblik jen pojeďte, dokud je selfie jen za 150,- :D"
716901661269225472,25,1,Tak jde Zeit #114: I'm bek!
716743486133956608,4,0,@Kodl tu
716725864046661633,2,0,@feainne mažu si tě z mobilu. @mutalisk2 @MedidekPu @maestrosill
716698156193415168,0,0,@MichalBajus nemám:(
716698107669569537,0,0,"@swoop_name neudržovaná kosodřevina a jiný bordel, který škrábal auta přivážející naftu."
716685988878221313,3,0,@o_schon se škaredýma se nefotím:) @Thomasero_cz
716684223625740288,16,0,"Už vás moc nezbývá, kdož jste mě ještě nenavštívili. S @marektomas98 a @BennyOV jsme se ovšem v zájmu vašeho duševního zdraví nefotili:)"
716680267440762880,1,0,@ToKroCZ bez problémů!
716679062895374336,0,0,@KaktusovyFeek @Thomasero_cz jj:)
716677447874424832,0,0,"@MiroslavKalouse nene, bezpečně. Větve naházeny do bláta, základ na vlastní ložisko."
716673449339580416,0,2,"RT @Thomasero_cz: @stary_mrzout Díky, vidíme to s Vojtou stejně."
716672118407213056,0,0,@MarkTcz no nestraš! Už jsem to párkrát zažil ne vlastní vinou a humus.
716671871266263042,29,0,"Milá přepadovka od @Thomasero_cz s juniorem, který je velký fanda #tjz (ano, kazím i dorost:)) Živí lidi mají něco do sebe, díky! #mrzoutoil"
716655081110781952,0,0,@kubavesnican rozhodně.
716632632692449280,1,0,"@dalich opavský mol vždy o desetník nad námi a ty tvoje čachry si nechej:D My ti dáme 1,5 poplatek za kartu, za trest! :))"
716631767701184512,0,0,"@dalich LPG samozřejmě mám, pche - víkend 11,60, týden cca 12.20 (ale pozor, nejsem v Benešově, tam není). Tatranky nechám projít:)"
716630382871977984,1,0,"@PotulnyKejklir to je taky důležité, ano:)"
716629132080230401,1,0,"@PotulnyKejklir já mám z nafty prd, leda by cestující jedli nanuky povinně:)"
716626695168638978,1,0,@HonzaKorinek parchanti!
716619912232439810,1,0,@budik01 asi mi dojde nafta:)
716619327613624320,0,0,"@SimikM busy mají vkastní pumpu, řekl bych"
716618213161844736,0,0,@budik01 jo:)
716618146086526976,2,0,"@PietVal tak já z toho prachy nemám, ale reputační body u majitele se taky šiknou, bo potřebuju od něj investice do vrtu:)"
716616753481166852,82,2,Třetí náklaďák pro 250 litrů nafty. Ať žijí železniční výluky! Ať žijí opravy kolejí! :DDD #mrzoutoil
716603913659613184,0,5,RT @polifkabistro: Už visí. Jdeme do finále! Ve středu to rozjedeme! #polifkabistro #ostrava #polifka
716587525633138688,0,0,@erben tos už nemusel.
716587238323265537,0,0,@erben a v nose.
716586933665841152,1,0,"@ZdenkZmiarka @tylsar @cvrliky v poho, to se stihlo, jen odvoz byl včera."
716586053314936832,0,0,@ZdenkZmiarka @tylsar @cvrliky rozhodně.
716584118595817472,6,0,"@babaq jasný, cokoliv, hlavně ať to sype."
716581221799759873,0,0,@mrakoplas ne. Další otázka? :)
716581117688680448,95,1,"Sbližování s domorodci pokračuje výtečně. -...a všem říkám, ten nový pumpař bude v pohodě, ten má kérku, to bude fašoun jak my. #mrzoutoil"
716578299980476416,0,0,"@tylsar jasný, já tady umřít nehodlám, má dva měsíce na to abych to uvedl do udržovacího stavu, pak by mělo na otroka být."
716577279892176896,14,0,"@cvrliky aorát že já kácím na ""svém"", za své a bez dotací:)"
716575057292705792,14,2,@VonWrath bez vousů a ajfonu dneska jeden nemá žádnej respekt.
716574058406608896,41,0,Vypleněno! Už je vidět i ze silnice:) #mrzoutoil
716568732684914689,1,0,"@tylsar podpory a optimismu není nikdy dost, díky:D"
716565413958651904,5,0,"@Yanka_Chacha auta mě nezajímají, já vydělávám pouze na tom, co dají lidi nažrat sobě:) Udělám si eshop s tatrankama:)"
716565154327080960,0,0,"@dalich zas ty tvoje neobvyklosti:) Asi jen klasiku, je to terminál spořky."
716564986710069248,0,0,"@Yanka_Chacha ještě týden dva a bude jakžtakž použitelné, díky:)"
716559294825635840,9,0,"@neviditelnypes bo neví, co se od Čechů už stihli naučit:D"
716543142078595072,1,0,"@IlonaJaniov nevím, jestli mě zastihneš, budu pořád zde:)"
716540632702050304,24,0,V ostrém provozu:) #mrzoutoil
716497587168264192,0,0,"@3knedle dvoják to skoro nehraje, spíš tam potkáš mě...jednou týdně na půl hoďky...a nenaučil by ses kromě umírání nic:)"
716496924652777481,0,0,@3knedle to by nešlo.
716308713984892928,0,0,"@mouse_mp pravda, tak ho jen sklepni."
716308217400336384,1,0,"@mouse_mp ho potlač, neasi."
716302307588083712,0,1,"RT @mouse_mp: Pořídil s vrt, ale tekla mu tam ropa a chodili lidi. @stary_mrzout existuje a čerpá #overenozavas Bylo mi ctí 😃 . #realworld"
716302285643636737,2,0,@mouse_mp s poděšením:)
716296275830947842,150,19,"Zemřel skvělý mim Boris Hybner, RIP. Ale stejně bych do něj ještě pro sichr šťouchnul."
716295099458707457,8,0,"No skvěle, Norwich 3 - 2 Newcastle, sestup máme doma. #nufc"
716292615491174401,0,0,"@liptak máš lepší radu, jak sem dostat dylera z Orionu? ;)"
716291634703499265,0,0,"@jkucharovic celkem jo, ale povedu v patrnosti, díky!"
716285841245605889,0,0,"@BabicMarian díky, zkusím, i když to jejich pivo zrovna... :D"
716285488877985792,30,0,"Chci, aby i služby v hospodě fungovaly jako u mě na vrtu, musím je tedy kontrolovat, to se nedá svítit. Jen nevím, kdo mě večer odveze domů."
716284243115130880,3,0,@zasevtom zboží od @zufanek budu teprve objednávat.
716283050611646465,6,0,"@mnumerato ruce by jim upadly, kdyby tam připsali ""dohajzlukurva""."
716279242422661122,3,0,"@alley_blind_cz @chovatel to budou faraoni, zkus egyptsky."
716276612698939394,14,0,@alley_blind_cz ty máš karmu namontovanou mezi jabloněma?
716276289406107648,10,1,Opaváci! Je někde ve městě funkční keška se sudovým pivem? Velkoobchody už mají zavřeno. Díky.
716275720507551745,3,0,@alley_blind_cz malým ohýnkem.
716274351524458496,0,0,"@Milan_Hos vždy se najde někdo, kdo potřebuje dolít na dojetí nebo za dobrou cenu si to veme na kompletní výměnu. Oleje do sekaček v klidu"
716270407775600640,0,0,"@Nasrany_reditel zkusim, dik:)"
716266225341476865,0,0,@O2SportCZ @ChelseaFC @AVFCOfficial ještě že o tom neví @masinko
716262858900828160,2,0,"@No4711 kterou nejdříve sám vypěstuje, ovšem. @kzilvar @SAZKAcz @wasyl1984"
716259673112985600,0,0,"@Thomasero_cz karty fachčí furt , ale vem si radši keš, je tu 1,5 % poplatek na kartách"
716259292417024000,0,0,"@dak_op už asi pořešeno, dík moc!"
716259191128735745,1,0,"@elef79 ještě přivezou ledničku od cocacoly, vymaluju, pak stěrače, žárovky, pojistky a nějaké nářadí a jsme komplet"
716258949050314753,4,1,"@kzilvar sazku budu mít už za tři týdny, jen co v @SAZKAcz změní na standardní smlouvě ičo, jméno a jejich technik dvakrát klikne."
716244636541517824,0,0,"@MiroslavKalouse to je top nápad, Mirku."
716243541404606465,2,0,@ToKroCZ v nejhorším budu rychle fotit a namluvím k tomu empetrojku:)
716243326421311492,0,0,"@dlouhan nokia ani nemam foták, to je z kamery, nic moc ale na lítačku před barák dobre:)"
716243045604311047,0,0,"@ToKroCZ relaxuj, gigovku už mi nabídnul @lyky88 , ten díl tam nacpu a pak pořeším větší. Dík moc!"
716242696655003648,0,0,"@adamektomas to je taky na okna, at to mam barevnější:)"
716242548499546112,0,0,@ToKroCZ ale snahu cením:)
716239415450996736,0,0,"@ten_hajzl @milanek daleko předaleko, zavírám v devět, otvírám v šest."
716235655156789248,0,0,@Zly_Negr :DDDD
716235380345987073,3,0,@zelenaraketa na co?
716231276152418304,76,0,75 % hotovo. #mrzoutoil
716220129659498496,0,0,@lyky88 sd normalni myslim
716210137443209219,1,0,@Radecho udělej kaši.
716209198263111680,0,0,@BlueFlash87 doma ne
716204084030795776,0,0,@milanek máme. Zavírám ve 21:00 :)
716202404287541248,9,0,"@Radecho když sníš ty tyčinky celé, nemusíš vařit a ušetříš ještě víc."
716199261180923904,8,2,"Rozpadla se mi sd karta do kamery. Tak který eshop o vikendu zlomím, abych mohl v pondělí ráno točit #tjz? :DDD"
716160040936280064,1,0,@Duality55 to zní jako volební program! Všechny kuřácké hlasy jsou tvoje:)
716007057430880256,0,0,@renataplz prý to jde podávat i přes twitter.
715999181899493376,63,0,"Kamarád Uzenář nakonec vytočil jednu a půl bečky, myslím, že veřejné mínění se nakonec přikloní na naši stranu:) #mrzoutoil"
