id,fav_cnt,rt_cnt,text
714740134722322432,9,2,"Tajný trik. Pokud vám v El Capitain zmizely z Finderu položky v bočním pruhu a v Otevřít poslední soubory, restartujte. Apple teda sucks… :("
714509340447739904,2,0,"Takže Fotky zahodí veškerou strukturu z Aperture kromě něčeho, co jsem nepoužíval. No to je paráda."
714447827435397120,1,0,"@jilm liberální demokracie přeci nevypovídá nic o tom, jak jsme se vypořádali s lidskými právy. Sudetští Němci, romové a teď třeba uprchlíci"
714446803719028736,0,0,@jilm Rozhodně se pro školení hodí nějaká zkušenost... Dokonalost požadována není.
714442176432840704,12,2,"A pokud chceme někoho školit v dodržování lidských práv po českém způsobu, můžeme ho třeba vzít na výlet k prasečáku do Let. #tipravi"
714440702663475201,26,3,"Vítat prezidenta státními vlajkami je úplně v pořádku. Problém není, že přijel, ale o čem se s ním budeme bavit. A o čem on s námi..."
713286076312457216,2,0,Apple problém pro sváteční den: z firemního Aperture přejít na Fotky? Je s tím nějaký problém? Nebo lépe zůstat u Aperture bez update?
710388112606814208,0,0,@bantercz Rozsudek? Jako soudní? K čemu… To už bychom v téhle zemi mohli za chvíli rovnou soudit i prezidenta jako … třeba lháře…
710387150727020544,10,0,"Protonmail vypadá jako hezký, bezpečný email. Takhle nějak bych designoval honeypot … #dilemata"
710368067545669632,0,0,@adamkopp Proč? Zmrtvýchvstání je až v neděli...
710341576183169024,35,1,"Je hezké vršit další důkazy, kdo je majitel Čapího hnízda, ale už to je zbytečné. Kdo chce, ví, kdo nechce, už má ucpané uši..."
710000284953612288,0,83,RT @newsycombinator: VPN Comparison Chart
709802811530342401,1,0,"@lepapierblanc Nejdřív se vypínají nejstarší elektrárny, což jsou jaderky. Uhelné prošli nedávno rekonstrukcí, ale taky na ně dojde…"
709801925798133761,4,0,"Kniha mé ženy konečně k objednání na Kosmasu. Intelektuálové, konečně máte šanci! :)"
709641425101692928,0,1,"@jaaara1970 ano, emise co2 se v německé energetice meziročně zvýšily o 1%, zatímco spotřeba elektřiny skoro o dvě. Dobrý výsledek!"
709637682410827776,9,5,"Výsledky německé #energiewende za dvanáct let. Jádro a uhlí dolů, zelená elektřina nahoru, posílen vývoz..."
709442472536047616,17,1,"@JaroslavKmenta ta zkratka lustrace emailu MF znamená ministerstvo financí, mladou frontu nebo obojí?"
709442144356995072,0,0,@VladaFoltan já se bohužel k tomu do konce týdne nedostanu (a pak už doufám budu taky mezi uprchlíky) :/ a hlavně jsou povolanější!
709417463906222080,0,15,RT @mathieuvonrohr: German elections: AfD's remarkable gains don't tell the whole story
709404705626185728,0,0,"@simindr @vladafoltan Radši ne, tohle nemá větší rozměr, než pár řádků na FB… to není analýza, jen povzdech :/"
709368810432811008,15,1,"Dneska se ve firmě debordelizují faktury. A dělám si seznam firem, kde už nebudu kupovat, protože fakturu nelze později stáhnout z webu…"
709111156552634368,6,0,AI is closer than we know
708950750181924865,0,0,"@malercz sedej na vlak do Čelákovic, tam tě vyzdvihnu a můžeš se mnou bezet do Brandýsa a vyzkoušet jak ti rychlost vyhovuje. ;)"
708948986217033728,0,0,@malercz klid to poskakuju já
708943786227798016,5,1,"Sledovat nyní živě moji aktivitu “Pokus, jestli ten kram funguje... ”!"
708934365422743552,10,0,"Za dva měsíce jdu k prezidentským volbám. V Rakousku také volíme přímo, ale cirkus jako tady z toho není. Největší magor je Svobodný."
708620991661002752,8,2,"Zítra jsou zemské volby ve spolkových zemích Baden-Württemberg, Rheinland-Pfalz a Sachsen-Anhalt. Jde o mutti a její pozici v Říši..."
707923635982495744,113,24,Vyvěsit dneska vlajku Tibetu není žádná odvaha. Zkuste si vyvěsit vlajku EU a hned dostanete pojeb... #zitcesko
707904144078721024,24,9,Saša Baron Cohen zase ruluje. Trailer na svůj nový film udělal jako Apple keynote. Just works! (for me)
707902076651761664,0,847,RT @wef: 35 years of the global economy in one video  #economics
707489825679605760,6,0,"Až teď jsem si všiml, že má kniha Husákův děda je ku koupi i na iTunes  - bůh suď jak dlouho :)"
707261114829119488,12,1,tenhle přístup k pracovním počítačům se mi líbí Remix OS čili Android se vším potřebným
707160884829954048,260,115,Díky @historje za trochu brněnského kritického realismu…
706741119904845824,6,3,The real war on coal is happening in China right now  prostřednictvím @voxdotcom
706464173480394752,0,217,RT @StockTwits: 155 years of crude oil history. On one chart:  $USO $UWTI $XOM $CVX
706387877098340352,0,0,"@AaronAlf to je zajímavé. Společnou historií ale mají s každým. Podstatné ale je, jestli mají i společnou budoucnost. Zatím spíš ne."
706387162405715969,0,0,@jilm kromě toho V4 nemá žádný společný vývoj a s jednou výjimkou i žádné společné téma.
706386907844972544,0,0,"@satai a tebe zajímá, jak se jmenuje starosta Čáslavi? To máš dobrou kapacitu"
706385085055037440,3,0,@jilm Souhlas. EU se neměla o nedospělé státy rozšiřovat. V4 zní jako nástupce V2...
706379131282448384,1,0,"@vitavkv @aaronalf Zhruba tak. České volby sleduju proto, že v té čtvrti žiju, Rakouské proto, že je to moje vlast a Německé, že tu šéfují."
706371246838181888,2,0,@MichalBerg postrádáte mě? :)))
706371070006267904,28,3,"Omlouvám se, přestal jsem volby na Slovensku sledovat před lety, když mi došlo, že je to objem a vliv menšího čínského města..."
706009853471432704,0,3,RT @AllWearables: Report: Microsoft considered seeking $8bn Slack acquisition  #review
705698373882519553,0,0,"@ondrej_m cywe, co je IKSŽ? Správa Železnic rozumím, ale to IK?"
705434977106796544,0,313,"RT @GoogleFacts: When asked what his IQ was, Stephen Hawking said ""I have no idea. People who boast about their IQ are losers"". https://t.c…"
705434221129687040,0,13,"RT @Stphn_Lacey: Inside the scarily ""brilliant"" hack of Ukraine's power grid:"
705305275654397952,0,99,"RT @MinKultury: Jen motýl Smrtihlav se nad tou zemí vznáší, kde v kruhu tupých hlav dlí - veličenstvo Kat. Karel Kryl, † 3. 3. 1994 https:…"
705298529108008960,1,0,@BlanikZ co na to říct. Tak je neměj...
705297392501956608,0,0,"@BlanikZ takže marxismus pro tebe pořád platí: kdo má peníze, je zloděj. To sis vybral divnou práci na komunistu ..."
705295616012849152,1,0,"@BlanikZ proto nemáme cernokneznika, ale toho druhého, který z malého krcalku udělal impérium..."
705292092076113920,2,0,"@BlanikZ Žížala, na to nepotřebuješ registrované partnerství, na to stačí věc chvíli se zájmem sledovat a mít IQ alespoň sojoveho mléka..."
704990809318432768,113,6,"@prezidentmluvci Takže budete otravovat soud zbytečným a zjevným případem, místo toho, abyste se k tomu postavili jako chlapi… #ubozaci"
704980218562416641,76,17,"Byl vynesen rozsudek … tím jsme se dozvěděli, že žádná soudkyně nejvyššího soudu se nebude jmenovat Kateřina Sedláková. #Peroutka"
704977087640309760,32,8,"Může si prezident udělit milost, když projede soud? #sameocasky"
704942645647380482,19,6,Marigold.cz: Blokování reklamy telekomunikačními operátory je jízda na mrtvém koni
704929984809476096,1,0,"@jilm já bych nás intuitivně odhadl na dvacet. Zkusím pohledat. Bacha, někdy se tam ne/počítá dph..."
704928945813266432,1,0,"@jilm co je zdroj? Některá data tam vypadají podezřele, třeba my a Holandsko..."
704916456123863040,0,0,@mzrnovsky chápete to přesně a správně...
704759718363926528,0,0,"@michal_klima Nojo… nějaký jsem kdysi koupil ve škodovi a ani jsem ho nerozchodil, tak se mi nechce čekat a ještě to ladit, abych slyšel :("
704751278719635456,0,0,@bedikk a funguje i normálně v aplikacích jako Fotoaparát nebo jen v té firemní? Potřebuju video s dobrým zvukem :)
704749012247814144,2,0,Potřeboval bych externí mikrofon k iPhone 5s který by mi umožnil nahrát video se zvukem přes něj. Poraďte někdo osvědčené řešení...
704596236091916288,7,3,"Marigold.cz: LTE-Unlicenced, o co jde v případě LTE v nelicencovaném pásmu  (aneb potřeboval jsem něco technického!)"
704590189000269824,1,0,"@satai Jo, to je jediný mrzutý. Ale naprogramovat to rovnou na S40 se jim už nepovede… a na původní 6310 už synchronizace chybí."
704584521124073472,14,2,"Tip na totálná success pro Nokii? 6310i s Androidem uvnitř, funkcema jako sync GCal, Kontaktů, Hangout a k tomu launcher původní S40. Beru 2"
704270223927603200,0,0,"@c1kris @pijarczyk Someone knows the reason, someone is not afraid to ask and someone just makes notes …"
704219037618872320,0,4,"RT @Pijarczyk: Najważniejsze to mieć plan, a potem trzeba go już tylko zrealizować. #politykaenergetyczna #OZE @EnergiewendeGER https://t.c…"
703637627208142848,1,0,@c1kris Překvapivě stačí prohodit šroubky a nainstalovat novou verzi systému …
703634004122148866,0,255,RT @chrisfralic: Clever
703485058695487488,32,10,V Česku se nadšeně píše o českých tramvajích v Americe. A co píší americká média?
703266161471983618,0,0,"@quazilisk Přesně tak, apky si je stáhnou. Teda, jak koukám, krom sms :("
703256823315439619,0,0,@quazilisk ze zálohy se obnoví i samotné programy a všechno nastavení a zamoření systému.
703198388800589824,0,0,"@adamkopp nee, instaluju si jen ty, co fakt používám. Můj mobil není lokální záloha App store :)"
703196364327489536,9,0,"Když vám zhavaruje iPhone, důrazně doporučuju ho nově instalovat a jen data stáhnout z cloudu, ne obnovit celý ze zálohy... Ta rychlost!"
703195866727841792,0,7,"RT @Harmatova: Vyšel nový @TydenikDotyk a v něm rozhovor s @tangero • Muž, který je na internetu déle než Google!  :…"
702967111094833155,0,4,RT @TydenikDotyk: @Harmatova @tangero Kompletní rozhovor najdete v aplikaci nebo na webu Dotyk.cz →
702908254284881921,0,1,FAA begins exploring how to allow drone flights over crowded cities
702778956848697345,0,0,"@petrholy To neumíte číst, neříkal, to jste vydedukoval vy. Zato vy jste nebyl ani ochoten to napsat. Jen se odkazujete na cizí. Gud lak."
702778671040499712,17,9,"Synové a dcery slovanského rodu od Lukáše Buriana:“My stojíme pevně ve víře v Krista. Socan, ODSák, ANO, komunista!"""
702575311330930688,0,0,"@petrholy já si své vlasti vážím hodně a taky vím za co a umím to říct, nemusím se trapně vymlouvat bez odpovědi..."
702565081608003586,0,0,@petrholy tak do toho. Ty vaše.
702564482430734337,1,0,"@petrholy To je tautologie ... Chci slyšet ty dvě tři konkrétní věci, na kterých se váš národ shodne, že jej dělá skvělým..."
702562766956187648,0,0,"@petrholy stačí dvě tři věci, příklad z doby naší generace vyjma sportů a piva, se kterým se národ identifikuje."
702561407708106752,1,0,"@petrholy jste si hezky narodovecky povzdechl. A na co přesně jste za těch 20 let jako národ hrdý? Havel a Sametová? Už ani na tu, tak co?"
702550692670676992,1,0,"@ferrry7 přesně jste pochopil reálnou situaci země s nízkým výkonem ekonomiky. Doufal jsem, že je to jasné z dějepisu pro základky..."
702506878681686017,1,0,"@jr257944 Nepoužil bych přítomný čas, spíš budoucí, jinak bych s vaším závěrem souhlasil, viz článek…"
702503235932856320,4,0,"@jr257944 @posledniskaut Ano, máme se nejlíp za posledních mnoho let. Kdo to nevidí, kecá si do kapsy a vždycky může do Ruska za svobodou."
702501079162994688,3,0,"@posledniskaut Ježkovy zraky, to mi ušlo, že to někdo frknul na web. A ta diskuse, ta je …"
702219899335286785,0,11,"RT @ischiam: Jestli byste si z dnešních médií měli něco přečíst, tak za mě je to tahle parádní reportáž od @VacDol"
701825787528404995,2,0,"@adamkopp Už se to se Sobotkou vysvětluje, oba naše účty píše jeden člověk ;)"
701823950410620928,0,0,"@adamkopp Tím je myšleno, že v tu dobu bude už levnější. A silová elektřina, zbytek je politika. Ale tou dobou bude už celá levnější."
701823729794424832,0,0,"@haryfotr To je dost pravda, ale muselo by to být bezpečné a dynamicky nastavovatelné. Není to ani jedno."
701799427770556422,14,0,"Neříkal jsem nedávno, že je podezřelé, jak často se s B. Sobotkou shodnu?"
701787376889241600,22,11,"Proč si myslím, že nová tarifní struktura elektřiny má za cíl vytlačit nové soláry a zastavit čas, píšu tady…"
701483106650423296,0,7,RT @Polish_Startups: Is Poland going to be the first country with #Hyperloop?
701422354648453120,10,0,"Jak teď koukám na ty fotky v nekrolozich, řeknu vám, Umberto Eco je celý Josef Slerka..."
701101979888721920,0,2,"RT @IoTNewsletter: Microsoft, Intel, Samsung, Other Tech Companies Form New IoT Alliance: Why This Is Good For ...: The Internet ... https:…"
700922407230578688,10,2,Zemřel Umberto Eco. Tak to už UK tu blamáž s čestným doktorátem nenapraví.
700921501625794560,2,0,@Simindr protože GA jsou zadarmo a k něčemu jsou. Dramatický rozdíl.
700804657141129217,0,0,"@Simindr pokud chci někde kupovat reklamu, neměl jsem nikdy problém dostat view do GA. Zkus totéž v NM za ty peníze a ještě realtime"
700803043919527938,0,0,"@Simindr běžně se weby přes GA porovnávaji, jen ty tu protestujes :)"
700801422200274944,0,0,"@Simindr vím, že není cílem netmonitoru porovatelnost a analytika, ale kartel v reklamě, to už jsme si vysvětlili, proto ta zlost na GA..."
700799962091753472,0,0,"@Simindr nebo můžeš požádat nekoho, aby ti data nasdilel. V netmonitoru nevyřešís to podezření co jsem posílal ani tak."
700795367319846913,0,0,"@Simindr podstata věci je, že v případě problémů mohu u GA jít do dat. U netmonitoru ne. Tam je jen jistota, že podrží platícího člena."
700789678191075331,2,0,"@Simindr na metodice Netmonitoru není nic verohodneho, kromě toho, že jako každý kartel má prosazovat zájmy svých členů."
700787711297323008,0,0,"@Simindr nemám, stačí to. Od té doby nemá smysl netmonitor používat, nic se nezměnilo. Kartel jako každý jiný."
700786706740604928,1,0,@Simindr třeba Jízdní řády a sčítání webů do kategorií dle potřeby. Nebo třeba tady  - netmonitor má hodně hříchů.
700784995900723204,2,0,"@Simindr ať tak běží, kdo tomu věří. Zažil jsem těch podvodů v netmonitoru moc, nevyřešily se nikdy."
700770882487189506,7,0,"@Simindr Jednotná a předražená měna bez volné směnitelnosti, kterou se část trhu rozhodla ignorovat, abychom to přirovnání upřesnili ... :)"
700749681270398977,3,3,List of the top 100 geospatial start-ups and companies in the world
700738992325660672,3,0,"@Madla_G no, před dvěma týdny jsem si moudře koupil na běhání Forerunner 235, takže jsem to čekal :)"
700670824429305856,11,1,"Garmin právě představil hodinky Vivoactive 3 s optickým snímačem pulsu, GPS a fitness náramek Vivofit 3 s automatickým rozpoznáním aktivity"
700621143464665088,0,0,"@kaczer Nevyšlo, někde v půlce běhu to celé zdechlo včetně měření a já si toho všiml až po pěti kilometrech :) Inu, technika …"
700569885768884224,1,0,@lepapierblanc jinak já na tři rodiny používám icloud. A teda vytěžuju projektaka v práci.
700569336440877056,3,0,"@lepapierblanc hledej to v kategorii ' vedení koncentračního tábora' - je to stejný, jen větší business"
700568926095282177,0,0,"@kaczer fotky to neumí, a překlad do češtiny dělal hotentot... Tak to nevyšlo :)"
700415752847757312,2,0,Sledovat nyní živě moji aktivitu “Pokusný běh živě přes Garmin”!
700336674635706369,17,0,"Tak jsem článek zpřehlednil, zkrátil a tím ho prodloužil o dalších 5000 znaků. Když se daří, tak se daří. #zasepřepsat"
700288631064420352,7,0,"@bigvilik Přesně tak, ženská má sedět na prdeli doma u plotny a být ráda, že u nás má svobodu dělat cokoliv se jí zachce!"
700285727553224704,1,0,"@adamkopp Odmítá, my v Česku neprodáváme skoro noc a ne všechno snesem. V cizině to bude jinak"
700285157929041920,5,0,"@satai když vystudujes náboženství Blízkého Východu, nemůžeš nad prací ohrnovat nos. Či se ti zdá, že je potřeba někdo, kdo rozumí muslimům?"
700279876532772868,16,0,"Krátké články o jednoduchých tématech mi nejdou. K Jističovému podfuku mám 16 000 znaků, měl to být blogpost s desetinou :( #přepsat"
700270823765102592,9,7,"S Petrem Koubským v @NEOVLIVNICZ o soukromí, čtení emailů politiků i ochraně dat:"
700270446638473216,2,0,"@echo24cz Proboha, zase Cílek a zase se něco děje se světem …"
699969453078028288,0,4,RT @michalsnobr: Česká slepá ulička: Němce jen tak nepřechytračíme – 3. díl Energetické série
699969168641236995,0,0,"@michalsnobr nedostatečně jste zvážil možnost, že bychom Němce přeplatili ;)"
699898891026763776,28,11,"Víte, jak se prodávají banány? Teda, jak se před 20 lety prodávaly a jak jsme školili bananářské hvězdy?"
699317197974413313,4,7,"Hledáme do Energomonitoru administrátora AWS cloudu, devops pro Internet věcí."
699236124410171392,2,0,"@mantos je to IL privátní email, takže asi jo. Email linkedin ověřuje..."
698958427431792640,1,2,"A já, proč vloni přidal Runkeeper nepromyslenou evidenci bot. A on je teď koupil Asics, prý nejčastější bota v něm.."
698951125081448450,18,2,"Zrovna dnes jsem přemýšlel o tom, že Sobotka je mi vlastně sympatický víc, než kdysipravice. A teď tohle doporučení!"
698465972756291584,0,6,RT @milan_simonik: Nová tarifní struktura – Proč takový spěch?
697834444380577792,1,6,"A brief history of gravity, gravitational waves and LIGO"
697775152927477760,21,1,Tomáš Čupr u Jana Krause
697707465509625856,0,0,"@petrholy Na mě naposledy v pátek pustil nějaký kretén schválně psa. Čech. Kreténství není národní vlastnost, to kvete všude."
697705325806354433,0,0,"@petrholy Neříkám, že všichni. Chleba o dvou kůrkách. Ale seriosně jediný problém jsem měl v Turecku, kde mě sebrali za zpěv Internacionály."
697700584749719552,23,15,Apple zprovoznil dvoufázové ověření pro Česko (SMS na mobil). Doporučuji aktivovat po loginu na
697699233290436608,0,0,"@petrholy Zkuste zahajlovat na Alexanderplatzu. Můžete zkoušet mnoho volovin, ale kdo je pak vůl? Jinak i křižování v SA bylo OK."
697685664041664512,0,0,"@cadil8 procestoval jsem celou arábii, vyzkoušeno a bez problémů. Byl jste někdy pár měsíců v nějaké muslimské zemi? Opravdu doporučuji..."
697472243899699200,2,2,Našla se ta fotka z @iotmeeting - konečně mám jednu s českými partnery :) Díky!
697445232900771840,80,35,"Všechny strážce našich kulturních tradic jsem chtěl upozornit, že je popeleční středa, takže se ode dneška čtyřicet dní drží půst..."
697441387156017153,0,30,RT @Hublot: #WATCHALERT ⚠️ Hublot #Baselworld Preview 2016 - NEW #BigBangUnicoSapphire
697345992664997888,5,1,"Mrzí mě, že dělám málo průserů s autem. Zaujala mě hypotetická otázka, co by policie dělala, kdybych tvrdil, že jedu samořiditelným autem :)"
697081386365251586,5,9,"V Energomonitoru hledáme UX designera - člověka, který nám pomůže posouvat použitelnost a vzhled web/hardware dále."
697048974222565376,0,0,"@lepapierblanc Těžko říct, s jakým záměrem článek vzniknul. Třeba je to jen dobré PR Polska :)"
696983501502021633,0,0,"@adamkopp Průměrná mzda není takový problém, jako přístup k práci."
696972184720433152,1,0,"@Medvidekpu Protože se instaluješ každou kravinu, že ano :) Já jsem purista a krom toho jsem zapomněl heslo pro autorizaci :)"
696971274879422465,0,0,"@medvidekpu Možný, ale nepravděpodobný, nepoužívám to a tak pochybuju, že bych autorizoval jinou apku."
696970841452646400,0,0,@medvidekpu Nemám žádnou povolenou jinou apku a změnil jsem heslo. Stejně se mi přidávají. Tak nevím.
696970314710917120,0,0,"@medvidekpu “Neudělili jste žádným aplikacím oprávnění k přístupu” - ne, je to nějaká chyba, která se jim objevuje jednou za čas :("
696969183708495872,0,0,"@Medvidekpu špatně jsem to řekl. Oni se přidali jako ty, koho sledujes..."
696959073091194881,1,1,"Jestli máte Instagram, tak právě dorazila další vlna spamu, kdy se vám scriptem přidají followeři, které nechcete... A zase na to kašlou..."
696954714743771136,5,0,@lepapierblanc upřímně. nedivím se té firmě. Ty důvody chápu...
696451412574806016,1,0,@maresovo tak na druhou stranu konečně má cenu být čechem. Konkrétně šest mega $ ...
696417436808024065,5,0,"@maresovo řekl bych, že většina teroristů nečte Respekt, zato se ale od kamarádů drží v obraze, jaké jsou za koho ceny, ne?"
696056803029819392,17,2,"To je doba, už i ty náckové mají z prezidenta prdel. On řekne zastřelit a oni najust podpalujou…"
695893618897383424,13,10,The long-awaited tech correction is here
695891637311008768,21,8,Tesla is launching new Powerwall home batteries in 2016
695558219528331264,0,6,"RT @NEOVLIVNICZ: Úředníkům s přístupem k registrům by měl hrozit tvrdý postih, pokud data uniknou, říká @tangero."
695557748877033473,2,0,"@michalillich aspoň vidíš, proč nedělám do módy :)"
695323128185118720,16,4,"Snailmail notifier - s tím tady přišli na IoT meetup, pošle vám to zprávu, že máte ve schránce poštu. V tý opravdový... :)"
695271588611100672,13,3,"Německu se daří snižovat produkci CO2, aniž by tím trpěl průmysl. Jde to, fakt jo…"
694980613711994885,3,0,@svedek vyspělou zemi nemůžete s Českem porovnávat...
694979999502356481,19,4,"K tomu registru bankovních účtů, tušíte někdo, jak se tam dostanou zahraniční účty a jak je budou obstavovat?"
694894229944954880,1,0,"@dupl3xx Dal jsem si na ni velkou cedulku, ať mi to zítra neseberou, tak uvidíme, jak to zafunguje :)"
694799600570482688,2,0,"@ondram No, je třeba se smířit s tím, že email, který považujete za důležitý vy, může jiným připadat zcela nedůležitý."
694797411173138432,12,1,Tak s tímhle si hrajeme v zimě. Nový ABS plast a vysílač z hliníku. Do výroby na jaře a bojujeme o velkou zakázku.
694593829979213824,1,0,"@vvondra Aneb “Co jste nechtěli třikrát, to jste nechtěli pořádně…”"
694562943216828418,37,0,Dneska jsem dosáhl GTD metu: Inbox Zero. Dal jsem archivovat všechnu poštu a 10000 nepřečtených emailů přestalo strašit...
694550089092730880,10,0,"Přišla mi pozvánka na předávání Big Brothers Award. Lekl jsem se, že jsme něco vyhráli…"
694237836418158592,25,3,Stream.cz nasazuje Červeného trpaslíka. Bravo!
693910936252518402,2,0,Nokia C1 Rumors: Is Nokia Finally Staging A Comeback? Sent via News Pro
693883441247600642,0,0,"@banterCZ první výplatu? pamatuju. Koupil jsem si myš ke comodore 64, skvělá investice! I jsem si ji dával pod polštář!"
693880817169387522,25,3,"Takže nějaký muslimský šmejd obklíčil partičku českých skinů, napadl je a kdyby jeden náhodou neměl kudlu na roubovani stromů, kdo ví... ?"
693485630903488513,2,0,"@atpok Nojo, jsou to sousedi. A trochu je sejří, že každý píše o Tesle místo o nich. Mají ji moc hezkou, jen ta cena …"
693316276807163904,0,2,RT @Kronium: Koncem února přijde nové dělo - druhá generace Fenix RC40 s 6000 lumeny a dosvitem 730 m  https://t.co/…
693001640664768512,2,0,"@jirkach Tkaničky - Jasně oranžová, sáčko pískové barvy, model vzor 94, nafotím ti model :)"
693000772708126721,8,0,"Tak jste názoru, že slušné oblečení na maraton znamená motýlka. Musím ještě od @JirkaCh zjistit, jaká barva je teď na běhání in… #saméocásky"
692790400042532864,1,0,"@KamilZm no... Naše síť stíhá a zdražuje fix poplatky taky. Regulace nás vloni stala miliardu Kc. A teď, co s tím :)"
692270863161397248,1,0,"@tehcaster To nevím, je mi to tak nějak fuk… :)"
692247735769133056,4,3,Česká práce v mezinárodním pozitivním ohlasu: 5th dynasty tomb found in Egypt  a gratulace Jaromirovi
692101301354758145,7,0,"Na můj první pulmaraton mám přijít vhodně oblečen. Našel jsem sako, ale co si na závod mám vzít k němu k polotriku?"
692025967196426241,0,9,RT @Hospodarky: Upozornil na zneužívání peněz a z Karlovy univerzity musel odejít. Ve Velké Británii po něm sáhli
692008312385200128,13,2,"K pokusu o atentát na B. Sobotku se prezident Zeman vyjádřil velmi rozhodně. Doporučoval Kalašnikov, střelbu ze vz. 58 rozhodně neschvaluje!"
692005615112196096,6,0,Elektronizace cvičení přes FitStar
691890468196585473,56,10,"Tak už je asi i termín podpisu smlouvy s Norskem. Král Harald smlouvu o dětech podepíše ihned, jak Mynar získá bezpečnostní prověrku..."
