id,fav_cnt,rt_cnt,text
717739845607669761,0,1,RT @RealTopPraha: Real - Loex 5:2:  prostřednictvím @YouTube
717739587104284673,0,546,RT @TheMasters: A symphony on No. 16. #themasters
717735729720389632,0,1,RT @RealTopPraha: @RealTopPraha - Loex 5:2 další foto
717735659125997569,0,1,"RT @RealTopPraha: ,,,další foto,,,"
717436033374281735,1,0,@LukFoff :-)
717395496944447488,1,0,"@caballo_cz @TheMasters Bohužel,čtvrtek,pátek i sobota vysíláme fotbal.Od devíti pojede Masters na webu ČT, po fotbale na ČT Sport do 01.30."
717385958497337345,80,0,"Nerad chybím na tréninku, ale co nadělám. Dnes budu komentovat jiný plejery. Barca versus Atlético, To je slušný program na večer..."
717355986223235072,0,0,"@happy_roman @RealTopPraha člověče, Rudu bych bral...:-)"
717353283833212928,0,4,RT @RealTopPraha: Nedělní sraz před mačem.
717049359091777545,195,15,Odchod Jiřího Šimáněho z čela Slavie nevidím jako dobrou zprávu pro sešívané. Nějak jsem si vzpomněl na ČSA...
716979251338166272,0,197,RT @TheMasters: Here are five things to look for today at #themasters:
716979208023629824,4,1,"Nechci radit, ale tohle byste číst měli:-)"
716657053029298176,0,0,@michal_lebeda zatím je na zkoušce...
716638290208796672,2,1,"@JanSmidcro Kolego, maratón?!!!? Pomni, ó člověče, a mrkni na občanku..."
716638010830360576,0,0,"@swingers_st kdepak, je to miláček..."
716629402071777281,97,1,Po fotbale mě doma přivítal skutečný pán domu. A říkal něco o žrádle...Hlasitě...
716628494038470656,19,1,"Výhra 5:2, slunce, teplo, dobrý fotbálek..."
716624440054980610,6,0,Mladí si dnes na Strahově mákli...
716619022062788612,32,1,"Hádanka pro pozorné. Kdo dnes takto přátelsky objímal pana Sionka? Vodítek je spousta, navíc jde o slušného kopáče."
716618317948125185,1,0,@hosekj záloha snů...:-)
716615811490783232,1,0,@pasicek já jsem samotář:-)
716615087612694528,100,1,Do základní sestavy pro dnešní odpolední siestu se vešel i tento hráč...
716614011220008960,28,4,Góóóól!!! Morgan - první gól v sezóně a Leicester vede nad Southamptonem!!!
716613804222754816,15,2,"Krásná neděle.Dopoledne výhra Realu Top Praha nad týmem spřátelené firmy LOEX,teď už pivko, fotbal a golf v TV,relax"
716607995560468480,0,0,@TomasFejfar2 co Vám mám povídat...
716607275364970497,0,182,RT @TheMasters: World No. 1 @JDayGolf had a 90-minute putting session on the practice green today:  …
716606438982991872,0,758,RT @TheMasters: 2015 Masters champion @JordanSpieth will share a locker with four-time champion Arnold Palmer this year. …
716273793124139008,0,0,@kalous37 taky dobrý...ale Ribéryho si najdi...:-)
716265652957405185,53,0,"To je honička. Zvládnout bundesligu (nádherný gól Ribéryho!!!), Arsenal a pak hurá do Plzně na Jihlavu. A doma se na noc natáčí El Clássico!"
716264968052678656,0,568,"RT @TheMasters: 2 days until #themasters. 2 years ago, @bubbawatson won his second Masters. #aprilishere Watch:"
715894687291281409,0,15,RT @DG_GolfNews: What club you choosing?
715893795901083648,0,14,RT @PrahaNeznama:
715538455581880320,0,0,"@Olmick33 Budeme vysílat Masters, Players a čtyři turnaje play off..."
715491670540701697,2,0,"@soundocan @RealTopPraha nereálná představa...bližší skutečnosti je stav, kdy já rychle stojím a Bony kmitá..."
715486857409081344,1,0,"@RealTopPraha To by byla slušná posila, ale bude muset běhat:-)"
715484425090260992,0,0,@BorisPollak děkujeme:-)
715484005710192640,0,118,RT @SkySportsGolf: The countdown begins... Excited yet?
715483603333812225,12,5,"Byla to trochu fuška, ale něco jsme do kluka dostali :-)"
715230771653582848,0,0,@MoraHockey to jo...
715230709540106240,0,0,@Vojta12Man :-)
715229132477505536,0,483,"RT @TheMasters: 5 days until #themasters. 5 years ago, @CA_Schwartzel birdied the final four holes to win. #cominginapril Watch: https://t.…"
715138684765544448,0,0,"@MoraHockey ještě bude...mimochodem, každý týden vysíláme v rámci Arsenal TV zápas Arsenalu..."
715126534453989379,0,0,@MoraHockey Půjde o výjimku:-)
714789302039748609,1,0,"@CastulikL Pane, já Vás neurazil, to jste si rezervoval Vy ve svých vyjádřeních směrem k nám. Na konverzaci s Vámi je můj čas příliš drahý."
714778848060174336,1,0,"@CastulikL Jste smutně úsměvný. Jiným upíráte názor a sám svůj vystavujete v domnění, že pouze Vy vidíte věci správně. Zlatá sedmdesátá..."
714724939635539968,0,10,"RT @sportCT: Půjčený míč a zrušený gól. Před 120 lety se hrálo první derby pražských ""S""."
714718454931173376,2,0,@CastulikL Třeba zkuste nepoužívat rétoriku Rudého Práva ze sedmdesátých let min.století.S jedovatou slinou se tam pracovalo denně...
714717997043204097,1,0,"@CastulikL Pane Častulíku, vzhledem k počtu Vašich tweetů jste námi trošku posedlý.Nebojte, dá se to léčit...:-)"
714571767751303170,0,112,"RT @JaroslavKmenta: Dnešní ""investice"" Číny v ČR: Intolerance Agresivita Nesvoboda"
714567588869705728,19,0,Zítřejší sestava bude oproti té proti Skotsku výrazně odlišná...
714567087201640448,41,2,"Mirek Pelta? Ten bude sedět támhle, Karle..."
714566203625377792,35,0,Domácí pán...!
714565805984362497,62,3,"I potmě vypadá Friends Arena ve Stockholmu parádně. A nejlepší je, že střecha bude zatažena i zítra. Nebude kosa!"
714565026892365824,2,0,"@CastulikL Jsem rád, že nemám Váš, poněkud pokřivený, náhled na svět. Zkuste se podívat na kalendář, jaký se píše rok..."
714564679805362176,1,0,"@CastulikL To se klidně připomeňte, ale termín nezávislá ironie je poněkud k smíchu, nezdá se Vám?"
714564197447823360,0,0,@LerryMatejka a je to venku...
714526548481552384,7,2,Tomáš Sivok mluvil vlastně pořád o Ibrahimovičovi. Otázky se točily takřka výhradně kolem kapitána Švédska...
714526191953117185,18,2,Na tiskovce se trenér Pavel Vrba usmíval. Snad to bude podobné i zítra večer...
714515839941271552,0,0,@mistrjoda ...by mě zavřeli...
714515594066935808,2,0,"@CastulikL Jedovatá slina? Pane, pletete si pojmy. Já si z pana prezidenta v tomto případě dělám legraci. Ironie není jed. Nebo ano?"
714453073956102145,22,1,"Sluníčko, teplíčko...to si dám líbit..."
714452731340197888,203,4,"No jo, no..."
714452263037767680,28,1,jedna ze tří...
714451743749316608,26,2,"A máma říkala, ať nikde po službě necouráš, večeře je v šest..."
714451331881238530,39,1,"Chlapi, já vám říkám, že mi někdo šlohnul jednu paličku..."
714451029639634944,69,8,"Nedělej ksichty, taky si mohl dneska hlídat čínskýho a českýho prezidenta...buď rád za krále a za Stockholm..."
714450556115267584,21,2,Taková malá simultánka na chodníku...
714449986625245184,22,0,Gamla stan má své půvaby. A to i ve dne...
714448860794359809,1,0,"@JanPovysil no, trochu z něj táhlo..."
714448756226138116,7,0,...chóóóódééém vchod...!!!!
714448324565274624,36,0,"Přiznávám, tady jsem se nejprve trochu lekl..."
714447851703574528,17,1,"Schválně - malý testík...někde tu je kreslený hrdina v třírozměrném stockholmském světě...hledej, šmudlo!"
714438262366937092,21,0,"@hosekj Hele, my se vracíme ve středu brzo ráno a bude mně úplně stačit, když neuvidím ani jednu čínskou..."
714436687900741632,0,15,RT @PrahaNeznama: Povídání o autobusovém nádraží Florenc a autobusech v Praze vůbec:
714200830564556801,1,0,"@budejcak kdepak, doma běží záznamové zařízení - už se těším na středu..."
714198037250191364,1,0,@Knedlozurnal Tajil bych to i dál...!
714197507249545216,2,0,"@FrantisekSei Tady ne. Upravit se do stavu ""beztíže"" ve Stockohlmu vyjde tak na jeden měsíční plat..."
714195059453796352,97,3,"Uzounké uličky mají velkou výhodu. Když absorbujete přílišné kvantum alkoholu, tak ani nemůžete upadnout..."
714194561656967168,1,0,@JiWimer1 V úterý překvapivě komentuju fotbal:-)
714193669738205184,1,0,@PetrPodrouzek U mě dobrý...:-)
714193522434248704,0,0,"@AdamValecka Komentoval jsem pro FilmNet, centrála byla právě ve Stockholmu..."
714193407267045376,1,0,"@Knedlozurnal jak kde, ale pohybuje se to kolem téch dvou kil. Ale narazili jsme už na Březňák, Starobrno, Staropramen, Krušovice..."
714192959168651264,0,16,RT @NouzkVojta: za 20 let se dá asi leccos zapomenout...
714189377379774464,66,2,Zrovna tady bych si dovedl představit práci velvyslance. Se značkou jsem srozuměn:-)
714188921131769856,58,2,"Stockholm mám rád, dva roky jsem tu pracoval. Takže skousnu i mrazivý vítr:-)"
714188261623660544,105,3,Švédská policie má pohotovost. Dva neznámí imigranti jsou na potulce nočním Stockholmem...
714187276113162240,0,160,RT @U_kropka: Pozor
714186901037580289,0,12,RT @PrahaNeznama: Na Příkopě kolem roku 1900. Foto poslal Ivo Dudek / Na Příkopě street in 1900
713853079238668289,5,0,"@hosekj Copak Hodgson, ale Rooney:-)"
713851693474164736,0,0,@HovLub já sledoval ZDF...
713851436811956224,3,0,"@hosekj Jo jo, tam u vás musí být radosti:-). Ale tenhle mančaft by konečně nemusel být ve Francii za otloukánka..."
713845130441129986,47,1,"Nepamatuju, kdybych mohl napsat, že Jogi Löw někde vypadal jako hřebík zaražený do zdi. Až dnes po gólu Diera v 91.minutě..."
713844721093885952,50,4,Dva nejlepší zápasy v rámci příprav na EURO? HOL-FRA (2:3) a GER - ENG (2:3). Fakt jsem se bavil - na rozdíl od německého kolegy dnes večer.
713368692545945600,0,9,RT @Prazskepribehy: Brána holešovického výstaviště v roce 1954. Fascinující estetika.
713026770275008512,0,0,"@Topicek @CenekLorenc @sportCT už se třikrát měnila:-). Ale změnu by to chtělo, jenže není kdy. O létě vůbec nehovořím..."
713025605852381184,0,0,"@DedekMadden @slaviaofficial My zodpovídáme toliko za kanál ČT Sport, pokud jde o dvojku, musíte se ptát jinde..."
713022148563103744,21,0,"Tím diletantstvím myslíte to, že se tento dokument vysílá ihned po zápase se Skotskem na ČT4?"
713020917333499904,66,6,"Ať Vám to tam nahoře kope, pane...Pamatuji Vás ještě ze sedmdesátých, býval jste skvělý. R.I.P."
713020068645441537,0,49,RT @JarmilzHouslic: Takhle je to lepší...
713020037997703168,4,0,doba her a malin nezralých...
712714688774193152,0,0,@LukasVinter skutečně - hořký smích...
712706459532935169,139,15,"Hele, aby nebyl nějakej problém. V žádný televizi dneska neběží čínský film..."
712703954581393408,0,1,RT @RealTopPraha: #redekbejbl#smicer#georgecica#ceskarepre #charita #liverpoolfc #atleticomadrid #realtoppraha…
712703893277392896,0,4,"RT @kalous37: Ano,jde o moje deti. Tak tahnete Buresi #capihnizdo"
712253586063884288,0,0,@Holup11 moc pěkný...:-)
711948296026247168,55,2,"Milá paní (slečno). Psát nesmysly je Vaše svaté právo, moje právo je si jich nevšímat..."
711937499766104064,0,0,@valhalla_now @sportCT @CzechTV Vy máte něco s očima? Většinu zápasů Sparty letos vysílá O2. Trochu klidu a přemýšlení by neškodilo...
711877935217700864,1,0,@valhalla_now @sportCT Vašemu blábolu fakt nerozumím...
711876314714775554,0,1,RT @RealTopPraha: #fotbalcharita #ivantrojan #dejvickedivadlo #realtoppraha #charita #herci #baseball @ Baseball Krč
711634942757883904,0,0,@VojtchHoudek @sportCT @LukasKratoch zkuste chorvatskou nebo srbskou Arenu
711616095556395008,1,0,@vnytra V tom případě jsem 200% žena. Mně to bylo už dlouho divný...
711598022204006400,2,0,"@Marek_Rasovsky Otázka je, kolik birdie zahrají Lafata a Škoda..."
711595609774538753,20,0,"Snad nezačnu šilhat. Zároveň komentovat finále Arnold Palmer Invitational (Web ČT od osmi, ČT Sport 23.00) a přitom sledovat derby S+S..."
711559772890394624,0,6,"RT @Prazskepribehy: Kulička letí vzduchem, ostatní napjatě přihlížejí. Pražská ulice, polovina padesátých let."
711258952160419840,0,0,@JakubZeman76 kdyby to záleželo na nás...
711256237183279104,7,0,"Fotbal jsem přežil a teď už zase PGA Tour. Třetí kolo z Bay Hill na webu ČT od osmi, na ČT Sport od 23.00..."
711253926981591041,0,0,"@McQuilkey @defenziva když dáte víc gólů než soupeř, dá se to snést...to byste měl vědět:-)"
711251724711936000,0,0,"@McQuilkey @defenziva fotbal pro lidi:-), útoky měly přednost..."
711248904071860229,0,0,@hosekj to jsou zelenáči...! Ale asi je teď nebolí nohy tak jako mě. Ještěže budu při komentování další tři hodiny sedět...
711245100639260674,46,2,Tahle země je opět pro starý. Ve stoperské dvojici s M.Škodou st. (105 let) jsme pomohli strašnickému béčku porazit Mirošovice 4:3.A žijeme!
710930617035329538,0,12,RT @PrahaNeznama: Stará Kolkovna v Dlouhé třída. Zbořena byla roku 1904.
710874661505077248,11,0,"Day i Mcilroy dneska na Bay Hill zářili, jak zvládnou druhé kolo Stenson, Scott nebo Rose sledujte na webu ČT od osmi, na ČT Sport od 23.10."
710542512163823616,1,0,"@djbuba11 já myslím, že už zítra tam první kolo bude..."
710542336548315136,0,0,@MartinPaseka na webu už jedeme teď...
710539685362323456,96,2,"Poločas 3:0 pro Spartu? Zaslouženě. Pohoda, v klidu se odebírám do kobky věnovat se turnaji A.Palmera..."
710497357901733889,18,4,"Hlášení (nejen) pro golfisty.Dnes jdeme na návštěvu k A,Palmerovi do Bay Hill na Floridě.První kolo od 20.00 na webu ČT,po fotbale ČT Sport."
710228073334087680,0,0,@KluckaTomas 4:2
710225837929406464,52,1,Bayern v první půli mizerný. Ale za zbytek klobouček. Tomu říkám obrat...
710220513495351297,0,0,"@MartinKlement1 s tím nic nenaděláme, holt los..."
710218260965429248,63,6,"teda... jako ten špíl v Mnichově, jako teda sehr gut..."
710197773455462400,50,4,"Začínám mít pocit, že se Uli Hoeness bude chtít rychle vrátit do basy..."
710194797261266944,1,0,"@MichaelKunzel hlavně by občas mohl kopnout do míče pravou,,,"
710194675060183040,0,0,@MirSklenar nápodobně:-)
710192289864359936,31,7,"oh la la, was ist da in München passiert!?"
710191242366349312,1,0,@general_D_ra2 zjišťoval jsem a německý Sky Sport nabízí jeden zvukový kanál pouze s ruchy ze stadionu...a třeba není sám...
710190121472106497,0,7,RT @hosekj: Tak to je absolutni top...
710189981864738816,0,0,"@MirSklenar nefandím, ale tipl bych Bayern..."
710189908611231745,0,0,"@rostasibor no, když nemáme práva na středu, tak asi ne..."
710180735626387457,0,59,"RT @90sfootball: Peter Schmeichel and Pavel Srnicek, 1996."
710179083825618944,0,0,@general_D_ra2 nemyslím si...
710174781732163585,8,0,@hosekj Hrdě vypni hruď!!! A připrav se na eventuální Vichr z hor...!
710174088325668865,1,0,@prazakj na sky sportu
710168231235985408,0,0,@prazakj v teple domova...
710168179973234692,0,0,@JaroslavQ1 dobré návyky by se neměly měnit:-)
710166571348525056,2,0,"@PetrzOlomouce @sportCT děkuju:-), dneska holt užiju volno. Taky to není špatný:-)"
710163556176687104,78,3,"V krbu jsem zatopil, červené víno připravil, teď už jen naladit správnou stanici, najít správnou polohu a sledovat Bayern s Juve..."
709799261349744640,0,4,RT @sportCT: Ulice v Praze nově ponese jméno guru českého golfu Goldscheidera.
709798863096389635,26,0,Tak beru kramle...tentokráte směrem Kavčí Hory. Čeká Atletico - společně s PSV...
709697429160005632,1,0,"@honzabvb @RealTopPraha Bůh ví, kde k tomu přišel..."
709455280506052610,0,4,RT @RealTopPraha:
709342458677751808,0,163,"RT @LuxusniMicina: Hovno Peroutka v ""Pritomnosti"", ale Vonnegut v ""Matce noci"" (str.127) napsal, ze: Pripad uzavren, neni zac. https://t.c…"
708648992826122241,2,0,"@gugga1978 S tím souhlasím, ale mluvil jsem o ""dohrání"" souboje. Srdceryvný, pěkně prohnutý pád. Faul ano, ale tohle bylo navíc..."
708647505211367424,3,0,"@kalous37 @FN_liga @sportCT Hele, neškodilo, zřejmě dobrá značka:-)"
708295780931653633,23,1,V Edenu to dnes může být pro komentátora napínavé. Na obou stranách mohou nastoupit Vukadinovičové a také dva Holíkové...
708289344130457600,52,2,"Včera Letná, dneska Eden, včera Lazio, dneska Zlín. Hmm, zase mi budou umrzat palce u nohou. Důrazně žádám o oteplení!!!"
708274847713984512,0,0,"@TracyhoTygr @sportCT Fakt nechci mluvit za někoho jiného, nevím, co koho vedlo právě k téhle formě."
708242627829829632,3,0,@RealTopPraha @JarmilzHouslic @MTaclik @AlexandrSmita @1955PanznerJiri @jayjaykop Dyť sami vypadáte všichni jako praví Taliáni...
708203589903241216,32,1,Tak už to nabírá správný směr. Zítra bude zahájena plná sezóna na Černém mostě. Jde se na věc!!!
708061994503553025,0,0,"@TracyhoTygr @sportCT Milý pane, já upoutávky nedělám, takže mě těžko můžete obviňovat z pokrytectví, já názor nezměnil..."
707960657153560576,0,0,@vojtahirka rozhodně nikoliv...
707954918523576320,0,0,@vojtahirka Ale jo:-)
707951398093242368,81,6,"Pomalu zaklapnout desky s přípravou, sednout za volant a vydat se na Letnou. SPA-LAZ, to je středobod dnešního programu..."
707914406907215876,0,13,"RT @Prazskepribehy: Palladium, dříve Josefské kasárny, v nichž napsal úředník vojenské pojišťovny J.K.Tyl slova písně „Kde domov můj?“ http…"
707890261553258496,0,3,RT @CenekLorenc: In the line-up for @EuropeanTour Czech Masters in August announced @PGA_JohnDaly @WestwoodLee and @DonaldsonJamie. We ´ll …
707522095354388481,0,0,"@vnytra @USAGolf navíc ani není zatím jasné, kdo bude vůbec hrát..."
707514859634728960,0,241,RT @USAGolf: The first hole has been cut at the #OlympicGolf course in Rio. 150 days until opening ceremonies! #RoadToRio 🇺🇸 …
707310892376059904,4,0,"@kalous37 @sportCT souhlas, pane kolego. Pan kolega ve studiu to vede dobře:-)"
706960840067575810,3,0,@hosekj takže vlastně totéž...
706493385289437188,0,0,"@CapouchPavel daleko méně, než špatný výkon Slavie do 70.minuty..."
706492048677990401,0,6,"RT @Prazskepribehy: Nedělní procházka pod Stalinovým pomníkem v květnu 1955, tedy jen pár dní po jeho odhalení. #prague …"
706251327995772928,0,0,"@plosinho_ pokud sudí pískl faul, tak ji musel dát - šlo o vyloženou šanci..."
706249886686171140,2,0,"@ledvis1 ...se obávám, že bychom dostávali zápas co zápas pokutu od rady ČT:-)"
706247533127933957,1,0,"@ledvis1 Upřímně, nevím. Nikdy to asi nepřišlo na přetřes..."
706237496091414528,0,0,"@CapouchPavel Pane, já s kritikou - a někdy hodně ""hustou"", žiju 25 let. A snáším ji dobře, patří k profesi. Ale neobviňuji bez důkazů..."
706233830550667267,0,0,@CapouchPavel Vy jste ji udělal především sám sobě. Být opravdu chlap je zkrátka někdy těžké. I tak ale přeji taktéž mnoho úspěchů ...
706233343399038976,0,0,@KamarytPavel @Thorklaer @PavelSmolak :-)
706233101433872384,0,0,@KamarytPavel @Thorklaer @PavelSmolak To navíc se mi nelíbí stejně jako Vám. Ale v tuto chvíli je primární předcházející faul.
706232126614671360,3,0,"@Thorklaer @KamarytPavel @PavelSmolak S tím fakt nemám problém, pokud jde o normální slušnou výměnu názorů, což u Vás platí...:-)"
706231716327858178,0,0,@KamarytPavel @Thorklaer @PavelSmolak Ať je jich klidně deset. Faul je prostě faul. Kdekoli a kdykoli.
706231376262078466,0,0,"@CapouchPavel Váš problém je, že klidně urazíte, jenom proto, že má někdo opačný názor, ale dokladováním se neunavujete. Tomu se říká chucpe"
706230552463015936,0,0,"@KamarytPavel @Thorklaer @PavelSmolak Ano, ta byla sporná a přesně tak jsme se vyjádřili."
706230386582495232,3,0,"@PavelSmolak @sportCT Buďte klidný, o zaslepenosti fanoušků, kteří vidí vše pouze prizmatem svých oblíbených klubů určitě dvojnásobek..."
706229873858236416,0,0,@CapouchPavel Uhýbáte hodně a poněkud nedůstojně. Role pořešeného Čapouna. Ptám se kým?
706229100822863873,0,0,"@KamarytPavel @Thorklaer @PavelSmolak Já si myslím, že šlo o nedovolený zákrok. Nehrozilo by tedy ovlivnění, pokud by nebyl odpískán?"
706228112930021376,0,0,"@Thorklaer @PavelSmolak Možná ano, možná ne, nevím.Jenže komentátor se nemůže schovávat za alibi. Musí říci, co si myslí, já to viděl takto."
706227711249874945,0,0,"@CapouchPavel Těžko se mě Vaše vyjádření mohlo dotknout. Jen mě fascinuje, že jiný názor na cokoli, si leckdo vysvětluje jako záměr a útok."
706227109199478784,0,0,"@CapouchPavel Aha, takže uhýbáte. Ono je lehčí psát silné výrazy, než je doložit, že? Takových hrdinů se vždycky najde..."
706226292790788098,0,0,"@PavelSmolak V tom se shodneme. Totéž jsem říkal v prvním poločase, je možné si to najít..."
706225955266797568,0,0,"@CapouchPavel Frydrych zasáhl Chramostovu nohu v nápřahu.Tečka.A teď ta Vaše odpověď, kdo mě pořešil. Jinak Vás musím považovat za zbabělce."
706225211713196032,0,0,@Olorin1987 @PavelSmolak tak to prostě nechme v poloze názor proti názoru. Nic jiného v tom není...
706224278182752261,0,0,"@PavelSmolak Vámi použité spojení jsem nepoužil, tudíž nevím, proč ho zmiňujete. Penalta byla dle mého názoru odpískána správně."
706223964436176896,0,0,"@Olorin1987 @PavelSmolak Nechutná? Pane, to že fandíte Slavii ještě neznamená, že vše, co je písknuto proti ní, je nesprávné:-)"
706223510495039489,0,0,"@CapouchPavel Milý pane, dle mého byla penalta odpískána správně. Kdo mě měl - a hlavně proč, pořešit? Čekám jasnou odpověď."
706097911273234432,39,0,psssst...!!! Teď rozhodně nemluvte na @hosekj a @jindrichsidlo. Tady jde o životy...!
706095601654620160,1,0,"@JChodounsky po včerejšku se tomu dá věřit, ale vlčáků je hodně...."
706089856666046465,4,0,"@jsoucek45 Jo, chyba se v rychlosti přihodila, to je pravda. Ale to jsem na tom pořád o tři lépe než Vy."
706088477075578881,0,0,"@LHladis záleží, co doktor...:-)"
706087371285139456,20,2,"Odpoledne v Boleslavi na Slávii = rébus pro nahrávací zařízení - druhá půle TOT-ARS, holky biatlon a Dortmund - Bayern. Noční fuška..."
705784168219811840,0,6,RT @Prazskepribehy: Staroměstský Platýz v roce 1959 na snímku Jana Reicha. #Prague
705014459283152897,0,38,"RT @FLutonsky: Jedna faktická otázka. Znamená to tedy, že máme prezidenta, kterého soud už dvakrát (z toho jednou nepravomocně) uznal lháře…"
704987950724026368,112,15,"Peroutka - Zeman 3:0 kontumačně. Otázkou je, do jaké kavárny chodí paní soudkyně..."
704783005496250368,20,3,"Nakonec v Leicesteru 2:2, na břevna se holt nehraje..."
704767258309095424,33,2,"Ale jo, Leicester dobrý. Otočil zápas s WBA a o půli vede 2:1. Pohádka snad bude pokračovat..."
704374041801564165,0,0,"@vnytra už ano, byla to spousta let, kolegové tvořili nový formát..."
704373293969702912,1,0,"@hosekj @darina_vymetali @FilipHorky Inu, pane kolego, happy... tentononc...birthday...a tak všelijak podobně..."
704372600307359745,14,0,To je holt vrozený...
704027976464252932,1,0,"@tomkyblik @ntr23 chlapi klid, od devíti i s komentářem...."
