id,fav_cnt,rt_cnt,text
715511074775298048,13,0,Paní Ivana Zemanová dnes zavítala do Frolíkovy pražírny kávy v Borohrádku.
715472622088167425,5,0,"Jsem podporovatel bezvízového styku s Čínou,"" řekl pan prezident na dotaz starosty Náchoda."
715470325421621248,18,4,"Škrtněme 4 miliardy na inkluzi a přesuňme tyto prostředky do zvýšení platů učitelů,"" uvedl pan prezident v debatě s krajskými zastupiteli."
715460692644593664,14,0,Hejtman představil panu prezidentovi sochu Anežky České od SPŠ Rychnov nad Kněžnou.
715460263915438080,9,0,Pan prezident setkáním s hejtmanem Lubomírem Francem zahájil dvoudenní návštěvu Královehradeckého kraje.
715295850579304448,0,2,"RT @hostzCLR: Celkově 74% dotázaných dle SANEP, reprezentativní vzorek domácí populace, vnímá kladně historicky první návštěvu čínského pre…"
715240292362952704,0,3,"RT @hostzCLR: Celkově 73,1% občanů dle SANEP kladně hodnotí navázání strategického partnerství mezi ČR a Čínou a prohloubení vzájemné spolu…"
715235659343118337,0,1,RT @hostzCLR: VELKÝ PŘEHLED: Do Česka investují Číňané 232 miliard korun!
715184823992770560,0,4,"RT @hostzCLR: Čínští investoři by v ČR na základě dnes podepsaných dohod mohli investovat do roku 2020 až 232 miliard Kč, z toho 95 miliard…"
715182416944578564,0,2,RT @hostzCLR: Momentka z dnešního programu. Přátelství prezidentů.
715168229853949952,10,4,Pan prezident dnes podepsal zákon o elektronické evidenci tržeb:
715165902191333376,0,6,"RT @hostzCLR: Ekonomické dohody podepsané při příležitosti státní návštěvy prezidenta ČLR v ČR, seznam naleznete zde: …"
715163258869719040,0,3,"RT @hostzCLR: Prezident ČLR odlétá. Pro celou ČR mimořádně úspěšná návštěva končí. Nashledanou, pane prezidente!"
715161696508182528,0,1,"RT @hostzCLR: Ruzyňské letiště, čekání na příjezd prezidenta ČLR."
715154377405833217,2,1,"Pan prezident navštíví ve dnech 31.3.-1.4. Královéhradecký kraj, těší se na debaty s občany. Program zde:"
715125299621576704,0,3,RT @hostzCLR: Přípitek plzeňským pivem na terase Strahovského kláštera. Přípitkem pivem návštěva začala a přípitkem pivem končí. https://t.…
715125269862944769,0,2,RT @hostzCLR: Prezidenti ČR a ČLR zavítali na vyhlídkovou terasu Strahovského kláštera.
715123401074065408,0,6,RT @hostzCLR: Pavel Nedvěd se stává po Davidu Beckhamovi tváří fotbalové superligy ČLR. Ocenění převzal ve Strahovském klášteře. https://t.…
715116098992095233,0,2,RT @hostzCLR: Prezidenti ČR a ČLR zavítali do Filozofického sálu Strahovského kláštera.
715106094876495872,0,2,RT @hostzCLR: Na Žofíně právě probíhá podpis dohod za účasti prezidentů ČR a ČLR.
715103996034359296,0,2,RT @hostzCLR: Pan prezident vítá projevený zájem firem z ČLR na spoluúčasti na projektu vodního koridoru Dunaj-Odra-Labe.
715102519094079488,0,2,"RT @hostzCLR: Za účasti prezidentů bude na Žofíně podepsáno 30 dohod. Úspěch, za kterým je úsilí pana prezidenta o restart vztahů. https://…"
715097962045685761,0,3,RT @hostzCLR: Prezidenti ČR a ČLR zavítali do paláce Žofín na diskusi českých a čínských investorů.
715073873323155456,8,0,Na svém veřejném FB jsem zveřejnil seznam zahraničních cest a návštěv pana prezidenta:
715068824664588288,26,4,Po aktivu známého bojovníka za lidská práva M. Kalouska si ideová úderka uspořádala ve 2 hod. ráno promítání. Nedůležité a nezajímavé.
715055524551766016,15,4,"Vrchol aktivistických novinářských orgií je zde. Podle P. Zídka z LN není největším nebezpečím pro Západ tzv. Islámský stát, ale Čína."
714917515655307265,0,2,"RT @hostzCLR: Překvapení pro prezidenta ČLR, koncert sboru Boni Pueri ve Vladislavském sále Hradu."
714915521645449216,0,3,RT @hostzCLR: Podpis dohody o překladu knihy prezidenta ČLR do češtiny
714904283481772032,0,3,"RT @hostzCLR: Jsem rád, že se setkávám s politikem, který má svůj sen. Přepis projevu pana prezidenta na státní večeři: …"
714889534006239232,0,3,"RT @hostzCLR: Slavnostní menu podávané na státní večeři, která se na Hradě koná na počest prezidenta ČLR."
714886166819041280,0,3,RT @hostzCLR: Rudolfova galerie Hradu. Státní večeře pořádaná na počest prezidenta ČLR byla zahájena projevem pana prezidenta. https://t.co…
714883119153811456,0,1,"RT @hynekkmonicek: ČR a ČLR se stali strat. partnery:vzájemně výhodná spolupráce, obchod,investice. ČR se tak řadí k významným zemím EU htt…"
714873444236713985,0,2,"RT @hostzCLR: Zemanův rozhovor pro čínskou televizi, ze kterého všichni citují jednu větu. Tak si jej přečtěte celý:"
714852935218425857,30,6,TOP 09 pořádá v Loretánské ul. předvolební mítink za účasti všech svých voličů. Policie postupuje profesionálně a nenechává se vyprovokovat.
714850442505805824,16,0,"Zemanovi věří 62 procent Čechů, nejvíce od jeho zvolení:"
714843716704407552,6,0,Celý aktuální průzkum CVVM:
714841885668483072,24,2,"Prezident Zeman kraluje. Věří mu nejvíc lidí v historii, víc než vládě:"
714834444696338433,0,1,"RT @hostzCLR: ""Hanobit symboly suverénního státu ještě při návštěvě jeho vrcholného představitele, to skutečně není slušné jednání,"" řekl p…"
714834435993178112,0,1,"RT @hostzCLR: ""Některé formy protestu byly nevkusné, nebyly namístě a spíše poškozují obraz České republiky,"" uvedl předseda Senátu Milan Š…"
714814606825357312,0,3,RT @hostzCLR: Dnešní momentka. „Zlatá Praha“ a zlaté město je více než zlatý kočár. Prezidenti při pohledu z Hradu obdivují Prahu. https://…
714809412616130560,0,1,RT @hostzCLR: Společné prohlášení o navázání strategického partnerství mezi Českou republikou a Čínskou lidovou republikou: …
714798261333262336,0,1,"RT @hostzCLR: Videozáznam rozhovoru pana prezidenta pro čínskou CCTV, druhá část:"
714798260733521920,0,1,"RT @hostzCLR: Videozáznam rozhovoru pana prezidenta pro čínskou CCTV, první část:"
714795428466786304,0,7,"RT @hostzCLR: Zneuctění vlajek, teď slovní agresivita. Vzkaz ""mírumilovných"" protestujících z Kampy panu prezidentovi ""Sbal si Ovčáčka a tá…"
714789999292641280,0,1,"RT @hostzCLR: Vážím si jak našeho osobního přátelství, tak navázaných skvělých obchodních vztahů mezi ČLR a ČR:"
714777289150619649,0,12,RT @jan_mladek: Tolik novinářů pohromadě jsem ještě neviděl ... Hrad 29.3.2016
714776736425226240,0,2,RT @hostzCLR: Číňané vlastní podíl v 2100 českých firmách. Objem investic rychle roste:
714775968133554177,0,1,RT @hostzCLR: Čínské investice v České republice jen v letošním roce podle pana prezidenta dosáhnou 95 miliard korun.
714768737207984129,0,1,RT @hostzCLR: Setkání prezidentů ČR a ČLR s mladými fotbalisty a hokejisty.
714768394931871745,0,2,RT @SlechtovaKarla: Pro novinare :) @BlanikZ
714758886352400385,0,2,RT @hostzCLR: Slavnostní ceremoniál podpisu dokumentů o spolupráci ČR a ČLR v Rothmayerově sále Pražského hradu.
714743824736714753,0,2,RT @hostzCLR:
714743814531981313,0,1,RT @hostzCLR: Představení členů české národní delegace prezidentu ČLR.
714743804503453697,0,1,RT @hostzCLR: Pan prezident přivítal prezidenta ČLR na III. nádvoří Hradu.
714737440582459392,0,1,"RT @hostzCLR: Zrcadlový salon Hradu, jednání národních delegací ČR a ČLR."
714734539650818048,0,2,"RT @hostzCLR: Rothmayerův sál Hradu, zde ve 12:00 hod. zazní prohlášení prezidentů ČR a ČLR."
714728750982774786,0,1,"RT @hostzCLR: III. nádvoří Hradu, slavnostní ceremoniál, prezidenti ČR a ČLR."
714728741272961024,0,1,RT @hostzCLR:
714728734318858240,0,1,RT @hostzCLR: III. nádvoří Hradu připraveno na slavnostní přivítání prezidenta ČLR.
714713986596478976,0,1,RT @hostzCLR: Pan prezident v rozhovoru pro Týden: ČR by mohla být nepotopitelnou letadlovou lodí čínské investiční expanze. …
714701480310255616,0,1,RT @hostzCLR: Z dnešních Lidových novin. Prezentace ČLR o rozvoji spolupráce s naším spojencem - s USA.
714537545917399040,0,3,RT @hostzCLR: Podle několika důvěryhodných zdrojů z diplomatických kruhů si musí čínský vůdce Miloše Zemana mimořádně vážit: …
714526912668966912,0,1,RT @hostzCLR: Na závěr večera prezidenti vyslechli v lánském zámeckém kostele krátký varhanní koncert.
714522047616061444,0,2,RT @hostzCLR: Menu v čínštině.
714513494717165569,0,1,RT @hostzCLR: Projev pana prezidenta na úvod slavnostní večeře pořádané v Lánech na počest prezidenta ČLR:
714506591656099841,0,3,RT @hostzCLR: Přípitek na úvod slavnostní večeře v Lánech pořádané panem prezidentem na počest prezidenta ČLR.
714504317437349888,0,1,RT @hostzCLR: Prezident ČLR poděkoval panu prezidentovi za přinos k rozvoji česko-čínských vztahů.
714502200559583236,0,1,"RT @hostzCLR: ""Na zdraví mého mladého přitele, prezidenta ČLR a na úspěch jeho země,"" zahájil pan prezident večeři na zámku v Lánech."
714490209912619009,0,1,"RT @hostzCLR: Lánský zámek, podání ruky s prezidentem ČLR."
714486747808284672,0,2,RT @hostzCLR: Slavnostní menu.
714486523417202688,0,1,"RT @hostzCLR: V Lánech je vše připraveno na večeři, kterou pořádá pan prezident na počest prezidenta ČLR."
714485340669665280,0,5,"RT @hostzCLR: Lánský zámek, prezidenti ČR a ČLR zahájili jednání mezi čtyřma očima."
714483780598243328,0,4,RT @hostzCLR: Dárek od prezidenta ČLR - křeslo.
714482976579534849,0,3,"RT @hostzCLR: Zámek v Lánech, předání darů."
714482969105338369,0,1,RT @hostzCLR: Zápis prezidenta ČLR do Pamětní knihy zámku v Lánech.
714480583758495744,0,1,RT @hostzCLR:
714480569699196929,0,5,RT @hostzCLR: Pan prezident zavítal se svým čínským protějškem do nově opraveného historického skleníku v Lánech.
714480563822989312,0,1,"RT @hostzCLR: ""Ať strom prospívá a dožije se mnoha set let,"" řekl pan prezident po zasazení památného stromu."
714480557040787456,0,3,"RT @hostzCLR: Prezidenti v Lánech zasadili památný strom, ginkgo bilobu. Odhalili při té příležitosti pamětní desku."
714471410765328384,0,3,RT @hostzCLR: Prezident ČLR se zapsal do Pamětní knihy zámku v Lánech.
714471393644187648,0,2,RT @hostzCLR: Balkon zámku v Lánech. Prezidenti ČR a ČLR.
714471380813815808,0,2,"RT @hostzCLR: Pan prezident přivítal v Lánech prezidenta ČLR. Je to poprvé, kdy právě na zámku uvítal protějšek ze zahraničí. https://t.co/…"
714443792837947392,0,6,RT @hostzCLR: Prezidenti ČR a ČLR zasadí v zámeckém parku v Lánech památný strom - ginkgo bilobu.
714441687142150145,0,1,"RT @hostzCLR: ČR podle A. Babiše začala zahraniční politiku konečně chápat jako prostředek k naplnění ekonomických zájmů, což dříve nebylo …"
714441221171757057,0,1,"RT @hostzCLR: ""Snahy pana prezidenta chápu jako restart česko-čínských vztahů,"" uvedl 1. vicepremiér a ministr financí Andrej Babiš."
714438470673031168,0,2,RT @hostzCLR: Standarta prezidenta republiky na zámku v Lánech. Vše je připraveno na přivítání prezidenta ČLR.
714430054802042880,29,18,"Plnou politickou odpovědnost za řádění fašizující lůzy, která napadá Číňany v Praze, nese TOP 09."
714426414171295744,0,4,RT @hostzCLR: Prezident ČLR zahajuje historicky první státní návštěvu naší země.
714421292074672128,0,4,RT @hostzCLR: Praha. 13.55 hod. Prezident ČLR přiletěl na historicky první návštěvu naší země.
714420504577359873,0,4,"RT @hostzCLR: Letadlo s prezidentem ČLR přistálo. Vítejte, pane prezidente!"
714383789783457792,52,12,Pan prezident narovnal České republice páteř a vrátil zemi hrdost po smutném období lokajského čecháčkovského přikrčení v režii TOP 09.
714353014358872064,0,1,"RT @hostzCLR: Nový bod programu. 29.3. ve 12:45, jižní zahrady Hradu. Setkání prezidentů s mladými fotbalisty a hokejisty. Jen pro již akre…"
714194830415503361,0,1,RT @hostzCLR: Zeman pro miliony Číňanů: Už nejsme pod tlakem USA a EU:
714150486505553920,0,6,RT @hostzCLR: Pan prezident u příležitosti nadcházející státní návštěvy poskytl rozhovor čínské televizi CCTV. Ukázka z rozhovoru: https://…
714049860488597505,0,1,"RT @hostzCLR: „Mohu vás ujistit, že čínský prezident vlajky uvidí,“ uvedl Jiří Ovčáček:"
714026029724073984,18,2,"Velikonoční neděle, kdy si připomínáme Kristovo vzkříšení a vítězství nad smrtí."
713981303100743680,6,0,Místo posledního odpočinku českých králů opět zazáří. Opravují ho restaurátoři:
713835749855084544,52,8,Hrůza! USA! New York! Kde je Bursík? Kde Kalousek? A kde černá barva?
713822039493251072,22,5,"Fašizující čecháčci dělají ostudu v zahraničí u našich spojenců, kteří prezidenta ČLR vítali s úctou:"
713807913492594689,0,13,RT @AndrejBabis: Krásné Velikonoce všem. Zítra po měsících bez budíku :-)
713807769313419265,8,2,"Pohádka o Mirkovi a ČLR, vzor 2012. EKONOM: Kalouskův známý Kuzmiak v Šanghaji přebírá funkci generálního konzula -"
713742131362402305,23,2,"Rozdíl mezi A. B. Bartošem a těmi, kteří zneuctili standartu prezidenta republiky a státní vlajky v Praze = 0."
713694151267713024,8,1,Miloš Zeman zve svého čínského přítele domů. Do Lán:
713659357209235456,0,5,"RT @hostzCLR: Prezidenta ČLR přivítáme důstojně a se všemi poctami. Nejlepší reakce na fašizující čecháčky, kteří s posvěcením TOP 09 ničí …"
713652960870457344,36,0,"Poškozování státních vlajek nás vrací do doby druhé republiky, tedy do doby, kdy řádili fašizující čecháčci."
713652295070781440,29,1,"Politickou a morální odpovědnost za vandalismus v Praze nese výhradně TOP 09, jejíž starosta Prahy 6 takové počínání posvětil."
713435764651122689,15,2,"Karel Schwarzenberg: My jsme nikdy, ani já, přes všechno přátelství s dalajlámou, neuznali tibetskou vládu v exilu."
713328099149094912,14,2,Ovčáček drsně účtuje: TOP 09 je nebezpečná extremistická strana -
713327771800453120,0,1,"RT @parlamentky_cz: ""Nedivím se, že jsou tito extremisté za hranicí volitelnost..."" @PREZIDENTmluvci Ovčáček vyslal vzkaz @kalousekm a uvad…"
